test_id,Ed_prc,Gtan/fe/fp
CD1,20.35276,-0.01275297
CD1,20.37586,-0.01999959
CD1,20.39878,-0.01702077
CD1,20.42114,-0.02366483
CD1,20.44349,-0.01241282
CD1,20.46563,-0.05912601
CD1,20.48873,-0.009042518
CD1,20.51215,0.05713572
CD1,20.53461,-0.0003680748
CD1,20.55691,-0.002389527
CD1,20.57944,0.04691446
CD1,20.60233,0.04274448
CD1,20.62471,0.04557725
CD1,20.64756,0.08383883
CD1,20.67019,0.06772841
CD1,20.69311,0.08968612
CD1,20.71555,-0.005230827
CD1,20.7384,0.02499388
CD1,20.76028,7.480446e-05
CD1,20.78321,0.03549073
CD1,20.80569,-0.02241795
CD1,20.82843,0.05048647
CD1,20.85185,-0.02821813
CD1,20.87367,-0.03474335
CD1,20.89648,-0.04585361
CD1,20.919,-0.01597648
CD1,20.94205,0.028058
CD1,20.96397,0.02235714
CD1,20.98702,0.06147488
CD1,21.00918,0.006588226
CD1,21.03186,0.02181912
CD1,21.05384,-0.01833187
CD1,21.07591,0.05508568
CD1,21.09883,0.003022342
CD1,21.12123,0.05587897
CD1,21.1434,-0.001621663
CD1,21.16558,0.06640303
CD1,21.18826,0.0100572
CD1,21.21077,0.0288029
CD1,21.23319,0.05812187
CD1,21.2554,0.02261703
CD1,21.2777,0.009009662
CD1,21.29987,-0.002643349
CD1,21.3222,0.04969425
CD1,21.34435,0.004975311
CD1,21.36676,0.03425238
CD1,21.38912,-0.05289184
CD1,21.41128,0.001661323
CD1,21.43381,-0.01760235
CD1,21.45628,-0.004650228
CD1,21.47891,0.01226353
CD1,21.50125,-0.01334932
CD1,21.52375,-0.05099012
CD1,21.54599,-0.04799493
CD1,21.56836,-0.06970506
CD1,21.59086,-0.02671277
CD1,21.61396,-0.05899591
CD1,21.63624,-0.07800355
CD1,21.65765,-0.08719543
CD1,21.68123,-0.1011449
CD1,21.70368,-0.05311629
CD1,21.72559,-0.0618734
CD1,21.74805,0.02256641
CD1,21.76979,-0.04111463
CD1,21.79248,-0.0008933684
CD1,21.8146,-0.01031991
CD1,21.8362,0.04853722
CD1,21.85871,0.04913806
CD1,21.88199,0.10283
CD1,21.90309,0.09870808
CD1,21.92539,0.06399475
CD1,21.94837,0.08191936
CD1,21.97068,0.04425293
CD1,21.99381,0.1277681
CD1,22.01616,0.06961771
CD1,22.03872,0.05831363
CD1,22.06128,0.0422285
CD1,22.08341,0.07065477
CD1,22.10525,0.02145796
CD1,22.12782,0.0243462
CD1,22.14997,0.005569278
CD1,22.17231,0.02430721
CD1,22.19446,-0.04890917
CD1,22.21688,-0.02935228
CD1,22.23844,0.02298982
CD1,22.26021,0.003855539
CD1,22.28229,0.02165329
CD1,22.30387,-0.01763934
CD1,22.32698,-0.01626214
CD1,22.34908,-0.02624261
CD1,22.37107,0.006886556
CD1,22.3935,-0.0655873
CD1,22.41576,0.03647514
CD1,22.43776,-0.03160677
CD1,22.46082,-0.04189957
CD1,22.48338,-0.01210988
CD1,22.50531,-0.0286063
CD1,22.52798,-0.02114667
CD1,22.54998,0.01718528
CD1,22.57235,0.03189859
CD1,22.5948,0.01056034
CD1,22.61624,0.115073
CD1,22.63842,0.02478371
CD1,22.66091,0.04055226
CD1,22.6825,0.06436499
CD1,22.70461,0.03263697
CD1,22.72666,0.008797605
CD1,22.74907,-0.00324597
CD1,22.77092,-0.04358606
CD1,22.79257,-0.02642723
CD1,22.8147,-0.06359091
CD1,22.837,-0.03584973
CD1,22.85913,0.03532572
CD1,22.88111,0.002520709
CD1,22.90344,-0.0282424
CD1,22.92591,-0.03248589
CD1,22.94873,0.04390592
CD1,22.97093,0.03196921
CD1,22.99313,0.05993633
CD1,23.01561,-0.03153687
CD1,23.03788,0.04673121
CD1,23.06023,-5.010952e-05
CD1,23.08282,-0.01157828
CD1,23.10476,0.01782512
CD1,23.127,-0.007477981
CD1,23.14885,0.009462791
CD1,23.17111,-0.003271421
CD1,23.19311,0.01425715
CD1,23.21526,-0.02235721
CD1,23.23728,0.01448627
CD1,23.25951,0.004169371
CD1,23.28193,-0.06430133
CD1,23.3039,-0.06605068
CD1,23.32644,-0.04915251
CD1,23.34875,-0.04467191
CD1,23.37114,0.004841577
CD1,23.39312,-0.04007089
CD1,23.41572,-0.04868123
CD1,23.43796,-0.01141738
CD1,23.46039,0.02384042
CD1,23.48248,-0.0116655
CD1,23.50472,0.07578501
CD1,23.52697,-0.02212594
CD1,23.54928,-0.01796831
CD1,23.5714,0.03703556
CD1,23.59378,0.02245507
CD1,23.61601,0.03747633
CD1,23.63848,-0.006405781
CD1,23.66094,-0.02186022
CD1,23.68305,-0.06408814
CD1,23.70507,-0.02820913
CD1,23.72715,-0.05019807
CD1,23.74929,0.04786462
CD1,23.77164,0.0516317
CD1,23.79385,0.002157892
CD1,23.81623,0.0009829746
CD1,23.83857,-0.002089425
CD1,23.86066,0.0649615
CD1,23.88303,0.04052884
CD1,23.90558,0.04517426
CD1,23.92838,0.06394058
CD1,23.95097,0.0549514
CD1,23.97348,0.05134733
CD1,23.99576,-0.004399435
CD1,24.01819,0.03999178
CD1,24.04036,-0.002473161
CD1,24.06266,0.003104276
CD1,24.08499,-0.06238542
CD1,24.10729,-0.03077797
CD1,24.12974,-0.02464299
CD1,24.15157,-0.03205056
CD1,24.17331,-0.05558554
CD1,24.19559,-0.06128244
CD1,24.21757,-0.01614507
CD1,24.23975,-0.0262195
CD1,24.26208,-0.02092646
CD1,24.28419,-0.004069333
CD1,24.30638,0.04102238
CD1,24.32846,0.0162059
CD1,24.35034,0.006267798
CD1,24.37272,-0.004612937
CD1,24.39536,-0.005698769
CD1,24.41753,0.02920134
CD1,24.44007,-0.001787763
CD1,24.46229,-0.002063374
CD1,24.48418,0.03823977
CD1,24.50645,0.03262497
CD1,24.52901,0.003714197
CD1,24.55117,0.04057984
CD1,24.5738,0.06284662
CD1,24.59639,0.04400735
CD1,24.61845,0.0104072
CD1,24.64025,-0.0217427
CD1,24.66227,-0.02206302
CD1,24.68558,-0.002540366
CD1,24.70883,-0.05522928
CD1,24.73092,-0.06038064
CD1,24.75324,-0.05741827
CD1,24.77553,-0.08915374
CD1,24.79733,-0.07024286
CD1,24.81913,-0.0605298
CD1,24.84173,-0.02107714
CD1,24.86464,0.008915034
CD1,24.88745,0.0003947201
CD1,24.90928,-0.05280727
CD1,24.93118,-0.02310251
CD1,24.95395,-0.005047369
CD1,24.97617,0.03546256
CD1,24.99853,0.02047374
CD1,25.02118,0.005616787
CD1,25.04405,0.05481163
CD1,25.06627,0.07466674
CD1,25.08856,0.002745754
CD1,25.11093,0.01707875
CD1,25.13321,-0.001183685
CD1,25.15554,0.03056788
CD1,25.17785,-0.02050921
CD1,25.20021,-0.002551766
CD1,25.22294,-0.009303313
CD1,25.24539,0.04071906
CD1,25.26789,-0.07906401
CD1,25.29052,-0.05154742
CD1,25.31297,-0.02063724
CD1,25.33538,0.007425126
CD1,25.35781,0.05770785
CD1,25.38025,0.03239971
CD1,25.40262,0.06172131
CD1,25.42479,0.006554884
CD1,25.44721,0.02265869
CD1,25.46966,-0.04623163
CD1,25.49196,0.02167886
CD1,25.51419,-0.03095109
CD1,25.53655,-0.01660943
CD1,25.55883,-0.05349572
CD1,25.58112,-0.05877731
CD1,25.60341,-0.09530584
CD1,25.62612,-0.0813799
CD1,25.64928,-0.102791
CD1,25.6715,-0.05923244
CD1,25.69383,-0.04460363
CD1,25.71627,-0.02869334
CD1,25.73893,0.03326163
CD1,25.76132,0.015283
CD1,25.78378,0.01018377
CD1,25.8062,0.03087145
CD1,25.82872,0.07001019
CD1,25.85079,-0.0003663315
CD1,25.87282,0.06409457
CD1,25.89533,-0.001188869
CD1,25.91796,0.02926768
CD1,25.94064,0.01709196
CD1,25.96311,-0.02751187
CD1,25.98617,-0.04966518
CD1,26.0088,-0.01493969
CD1,26.03124,-0.05698882
CD1,26.0542,-0.07416265
CD1,26.07709,0.001335781
CD1,26.09956,-0.03533667
CD1,26.12248,0.006428085
CD1,26.14523,0.007616776
CD1,26.16757,0.005013552
CD1,26.19031,-0.02586006
CD1,26.21307,0.01218098
CD1,26.23544,0.02016178
CD1,26.25859,0.03682346
CD1,26.28082,0.006508879
CD1,26.30305,-0.01788111
CD1,26.32537,-0.04043194
CD1,26.34789,-0.02459778
CD1,26.37029,-0.09912939
CD1,26.39309,-0.08736878
CD1,26.41546,-0.01386548
CD1,26.43716,-0.05470343
CD1,26.45951,-0.06297041
CD1,26.48176,-0.04530262
CD1,26.50418,-0.02624737
CD1,26.52718,-0.008360835
CD1,26.55005,0.03241827
CD1,26.57222,-0.008430252
CD1,26.59454,0.02940845
CD1,26.61683,0.03206684
CD1,26.63943,-0.03242427
CD1,26.66214,0.03511338
CD1,26.68515,0.001415919
CD1,26.70757,-0.001819915
CD1,26.73019,0.002529842
CD1,26.75247,0.01310974
CD1,26.77444,0.0001145594
CD1,26.79716,-0.01280839
CD1,26.81969,-0.01914626
CD1,26.8422,-0.01466516
CD1,26.86465,0.0142166
CD1,26.88682,-0.01520553
CD1,26.90883,-0.03141761
CD1,26.93133,-0.02744902
CD1,26.9544,-0.03155378
CD1,26.97805,-0.08420736
CD1,27.00084,-0.06831317
CD1,27.02369,-0.0607064
CD1,27.04637,-0.04334188
CD1,27.06897,-0.04178587
CD1,27.09187,-0.03809496
CD1,27.11476,-0.08002614
CD1,27.13801,-0.00296601
CD1,27.1607,-0.05314394
CD1,27.18313,-0.01759778
CD1,27.20481,-0.03125215
CD1,27.22769,-0.006156618
CD1,27.25002,-0.04046414
CD1,27.27291,0.01220989
CD1,27.29584,-0.05392912
CD1,27.31819,-0.04228821
CD1,27.34148,-0.05892896
CD1,27.36405,-0.08838212
CD1,27.3868,-0.0413743
CD1,27.40929,-0.05191195
CD1,27.43241,-0.06258897
CD1,27.45531,-0.007735036
CD1,27.47818,0.01351399
CD1,27.50085,0.01658634
CD1,27.52434,0.04327499
CD1,27.54664,0.01056339
CD1,27.56837,0.1043068
CD1,27.59083,0.03525522
CD1,27.61384,0.04824754
CD1,27.63643,0.04497459
CD1,27.65871,0.1094868
CD1,27.68125,-0.03501971
CD1,27.70377,0.01878349
CD1,27.72715,-0.04875712
CD1,27.74938,0.0140447
CD1,27.77266,-0.0240539
CD1,27.79678,-0.07109387
CD1,27.82023,-0.01160104
CD1,27.84266,-0.0107129
CD1,27.86535,-0.0214253
CD1,27.88795,-0.06580673
CD1,27.91138,0.02333942
CD1,27.93401,-0.0005282856
CD1,27.95645,0.02233147
CD1,27.97955,-0.028045
CD1,28.00317,0.01799627
CD1,28.02621,0.04935478
CD1,28.04821,0.04358067
CD1,28.07203,-0.0005068617
CD1,28.09522,0.002657537
CD1,28.11787,0.0110397
CD1,28.13934,-0.01331383
CD1,28.16372,-0.03003959
CD1,28.18637,-0.02316586
CD1,28.20916,-0.05309336
CD1,28.23068,-0.01364393
CD1,28.25194,-0.04834947
CD1,28.27631,-0.0350776
CD1,28.29737,-0.02267533
CD1,28.32087,-0.03872385
CD1,28.34499,-0.004255334
CD1,28.36838,-0.0346892
CD1,28.39108,0.01422447
CD1,28.41477,-0.06031126
CD1,28.43773,0.02355952
CD1,28.46144,-0.03377188
CD1,28.4853,-0.006603202
CD1,28.50748,-0.05098242
CD1,28.53168,-0.05263755
CD1,28.55397,-0.05817621
CD1,28.57641,-0.04340794
CD1,28.60014,-0.04278705
CD1,28.62231,-0.06080838
CD1,28.64446,0.008088093
CD1,28.66694,-0.03340404
CD1,28.68958,-0.03140878
CD1,28.71228,-0.06055187
CD1,28.73465,0.003943453
CD1,28.75709,-0.01131372
CD1,28.78005,0.008753196
CD1,28.80272,-0.02711773
CD1,28.82545,0.01936367
CD1,28.84803,0.02876049
CD1,28.87137,0.0002336796
CD1,28.89473,-0.01312946
CD1,28.91769,-0.004424992
CD1,28.94124,0.04635681
CD1,28.96433,-0.01324241
CD1,28.98752,-0.004111246
CD1,29.01005,0.02152953
CD1,29.03293,0.01291494
CD1,29.05564,-0.01013152
CD1,29.07859,-0.02618254
CD1,29.10152,-0.02745055
CD1,29.12452,-0.05273518
CD1,29.14768,-0.01425746
CD1,29.17064,-0.06070665
CD1,29.19317,-0.04771199
CD1,29.21606,-0.05145479
CD1,29.23937,-0.0363588
CD1,29.26202,0.004225282
CD1,29.28488,-0.03857873
CD1,29.30745,-0.03449318
CD1,29.32949,-0.004828826
CD1,29.35177,0.0004759713
CD1,29.37401,-0.01898232
CD1,29.39576,0.02886558
CD1,29.41861,0.003152922
CD1,29.44077,0.05841277
CD1,29.46369,-0.05231281
CD1,29.48627,-0.02246436
CD1,29.50839,-0.004694298
CD1,29.53135,0.01231182
CD1,29.55377,-0.03638237
CD1,29.57566,0.01578945
CD1,29.59869,-0.00525871
CD1,29.62163,-0.03248398
CD1,29.64479,-0.05467986
CD1,29.66724,-0.05023721
CD1,29.68943,0.02926653
CD1,29.71197,-0.01046725
CD1,29.73492,0.005315602
CD1,29.75766,-0.05839758
CD1,29.78044,0.000602971
CD1,29.80317,-0.06906025
CD1,29.82515,0.01333131
CD1,29.84792,-0.02891105
CD1,29.87014,0.03458833
CD1,29.89314,0.002152642
CD1,29.91556,0.0001247843
CD1,29.93831,-0.01102083
CD1,29.96095,-0.0312723
CD1,29.98305,-0.02092038
CD1,30.00538,-0.05956815
CD1,30.02818,0.007873876
CD1,30.05107,-0.1159993
CD1,30.07335,-0.02234585
CD1,30.09575,-0.025051
CD1,30.11825,-0.02428526
CD1,30.14084,-0.05963821
CD1,30.16321,-0.03700443
CD1,30.18546,-0.00643495
CD1,30.2082,0.02168692
CD1,30.23086,0.01051298
CD1,30.25346,-0.03777802
CD1,30.27587,0.01362364
CD1,30.29797,-0.03211724
CD1,30.32069,-0.0351126
CD1,30.34335,0.001068247
CD1,30.36556,0.00970194
CD1,30.38789,-0.01939534
CD1,30.41017,0.003070131
CD1,30.43261,-0.06507902
CD1,30.45503,0.01264706
CD1,30.47741,0.002120286
CD1,30.4998,0.02830155
CD1,30.52249,0.007683776
CD1,30.54506,0.01156917
CD1,30.56752,-0.101683
CD1,30.59071,-0.06877029
CD1,30.61389,-0.06826043
CD1,30.63608,-0.05268523
CD1,30.65909,-0.01094562
CD1,30.68133,-0.04585042
CD1,30.703,-0.04816197
CD1,30.72451,-0.06197711
CD1,30.74718,-0.07182614
CD1,30.77011,-0.06943643
CD1,30.79157,-0.03693037
CD1,30.81441,-0.04687905
CD1,30.83658,-0.04220908
CD1,30.85877,-0.06681792
CD1,30.88135,-0.05319314
CD1,30.90322,-0.03714353
CD1,30.92678,-0.01624916
CD1,30.9508,-0.00752941
CD1,30.97333,0.0318726
CD1,30.99461,-0.03283117
CD1,31.01737,0.05241285
CD1,31.0387,0.05025614
CD1,31.0612,0.07622086
CD1,31.0835,0.04742382
CD1,31.10528,0.04563139
CD1,31.12912,-0.002777732
CD1,31.15139,-0.007695645
CD1,31.17268,0.007619249
CD1,31.19488,-0.02261055
CD1,31.2172,-0.03116546
CD1,31.23951,-0.02353843
CD1,31.26207,-0.03202788
CD1,31.28377,-0.01563298
CD1,31.30703,-0.06819995
CD1,31.3295,-0.03844444
CD1,31.35119,-0.06183425
CD1,31.37349,-0.01447551
CD1,31.39649,-0.04296652
CD1,31.41913,0.008606823
CD1,31.44111,0.05330061
CD1,31.4636,0.01035839
CD1,31.48678,-0.0008344846
CD1,31.50934,-0.02572127
CD1,31.53195,0.01188164
CD1,31.55421,-0.002903919
CD1,31.57653,0.03170094
CD1,31.59772,0.009528922
CD1,31.62086,-0.02423654
CD1,31.64283,-0.09687002
CD1,31.66567,-0.09320261
CD1,31.68851,-0.05178692
CD1,31.70896,-0.06024284
CD1,31.73161,-0.09195125
CD1,31.75413,-0.09857965
CD1,31.77659,-0.06862881
CD1,31.79924,-0.08053872
CD1,31.82246,-0.08151692
CD1,31.8434,-0.04673727
CD1,31.86505,-5.214509e-05
CD1,31.88731,0.02601418
CD1,31.90912,-0.03517833
CD1,31.93198,-0.01115298
CD1,31.95406,-0.006408497
CD1,31.976,0.06286564
CD1,31.99734,0.02705497
CD1,32.0192,0.05249106
CD1,32.04088,0.02960432
CD1,32.06323,0.03920967
CD1,32.08579,0.008947359
CD1,32.10804,0.03067322
CD1,32.13029,-0.01504862
CD1,32.15238,0.0299631
CD1,32.17422,0.01163473
CD1,32.1959,0.01352139
CD1,32.2184,0.009826683
CD1,32.24035,0.01794313
CD1,32.26291,0.01735252
CD1,32.28486,0.03445954
CD1,32.30685,0.02064614
CD1,32.32861,-0.006226088
CD1,32.35076,-0.01006069
CD1,32.37284,-0.02972617
CD1,32.39511,0.006595551
CD1,32.41731,-0.05313126
CD1,32.4395,-0.08247502
CD1,32.46173,-0.07710344
CD1,32.48374,-0.05380046
CD1,32.50586,-0.08527084
CD1,32.52808,-0.03086735
CD1,32.55089,-0.08185975
CD1,32.57319,-0.00941142
CD1,32.59561,-0.03568214
CD1,32.61801,-0.04784842
CD1,32.63998,-0.03227526
CD1,32.66209,0.02888991
CD1,32.68449,-0.02625913
CD1,32.70672,-0.04048591
CD1,32.72935,-0.0147357
CD1,32.75162,0.01474799
CD1,32.77331,0.03609296
CD1,32.7955,0.01759458
CD1,32.8175,0.01580395
CD1,32.83934,0.02799747
CD1,32.86152,0.06003241
CD1,32.88341,0.02178777
CD1,32.90534,0.06302766
CD1,32.92741,0.01882895
CD1,32.94982,0.005201035
CD1,32.97207,-0.06252743
CD1,32.99406,-0.03464079
CD1,33.01618,-0.07154239
CD1,33.03872,-0.003171168
CD1,33.06158,-0.05630155
CD1,33.08112,-0.0740154
CD1,33.1059,-0.06459664
CD1,33.12709,-0.02573528
CD1,33.1497,-0.02823676
CD1,33.17182,-0.02377832
CD1,33.19419,-0.02266764
CD1,33.21672,-0.0006106289
CD1,33.23907,0.02279665
CD1,33.26104,-0.01762753
CD1,33.28321,0.002923356
CD1,33.30836,0.008057962
CD1,33.3283,-0.02351321
CD1,33.35176,-0.05818799
CD1,33.37376,-0.00814239
CD1,33.39562,-0.06223059
CD1,33.41771,-0.01582603
CD1,33.4403,-0.04715055
CD1,33.46252,0.008159193
CD1,33.48494,-0.03611629
CD1,33.50635,-0.005709202
CD1,33.52887,0.003615449
CD1,33.55096,0.04553248
CD1,33.57322,0.01719766
CD1,33.59566,0.03296042
CD1,33.61794,0.03810812
CD1,33.64065,0.02013023
CD1,33.66304,-0.03600156
CD1,33.68585,-0.05378567
CD1,33.70764,-0.01026902
CD1,33.73022,-0.03040883
CD1,33.75232,-0.05180652
CD1,33.77574,-0.07273498
CD1,33.79791,-0.04179484
CD1,33.82031,-0.06689793
CD1,33.84253,-0.00573042
CD1,33.86445,-0.02283891
CD1,33.8865,0.06274143
CD1,33.90841,-0.01281957
CD1,33.93162,-0.03679284
CD1,33.95491,-0.05483653
CD1,33.97734,-0.00115669
CD1,33.99976,-0.04431592
CD1,34.02138,-0.02805096
CD1,34.04462,-0.0545842
CD1,34.06608,-0.06808422
CD1,34.0879,-0.09304114
CD1,34.11065,-0.0659998
CD1,34.13178,-0.04618168
CD1,34.15487,-0.04719103
CD1,34.17501,-0.007064518
CD1,34.19635,-0.06048231
CD1,34.21666,-0.04256386
CD1,34.2411,-0.08987649
CD1,34.26316,-0.03941579
CD1,34.28764,-0.06226691
CD1,34.31166,0.00756031
CD1,34.33254,-0.04551558
CD1,34.35473,-0.0273664
CD1,34.37508,-0.01678308
CD1,34.40046,-0.0120127
CD1,34.42486,-0.01050643
CD1,34.44756,-0.007232092
CD1,34.46905,-0.007607213
CD1,34.49015,-0.01457913
CD1,34.51319,-0.02530127
CD1,34.53388,-0.03314602
CD1,34.55896,-0.07869657
CD1,34.58314,-0.05074427
CD1,34.60817,-0.1098989
CD1,34.62908,-0.07432719
CD1,34.65176,-0.1028793
CD1,34.67399,-0.08920509
CD1,34.69612,-0.005159382
CD1,34.71818,-0.05044173
CD1,34.73936,-0.03655148
CD1,34.76364,-0.08629539
CD1,34.78533,0.008657758
CD1,34.80801,-0.031578
CD1,34.82877,0.03543432
CD1,34.85127,-0.1075272
CD1,34.87271,-0.05015028
CD1,34.89648,-0.00220893
CD1,34.9194,-0.07995147
CD1,34.94341,-0.03142057
CD1,34.96634,-0.05570625
CD1,34.98749,-0.05888739
CD1,35.01,-0.1078614
CD1,35.03204,-0.06913651
CD1,35.05446,-0.1095236
CD1,35.07782,0.01601282
CD1,35.09979,-0.004881695
CD1,35.1227,-0.02773181
CD1,35.14478,-0.009195237
CD1,35.16767,0.006884238
CD1,35.18941,0.0270715
CD1,35.21327,0.07902939
CD1,35.23555,0.0618696
CD1,35.2575,0.05318883
CD1,35.28171,0.02468945
CD1,35.30459,0.01482392
CD1,35.32845,0.0507615
CD1,35.35079,0.004258172
CD1,35.37367,0.02302339
CD1,35.39549,-0.0377981
CD1,35.41913,-0.07848233
CD1,35.44113,-0.0347462
CD1,35.4637,-0.02593434
CD1,35.48735,-0.05626118
CD1,35.50937,0.02377519
CD1,35.53145,-0.02799681
CD1,35.55378,-0.02361017
CD1,35.57718,-0.0261388
CD1,35.60011,0.004001793
CD1,35.6235,0.00118857
CD1,35.64665,0.0762516
CD1,35.66966,-0.02374353
CD1,35.69249,-0.0004764028
CD1,35.71567,-0.01533362
CD1,35.7384,0.006716247
CD1,35.76167,-0.0510453
CD1,35.78557,-0.05835791
CD1,35.80715,-0.03426599
CD1,35.82931,-0.07143687
CD1,35.8529,-0.05854598
CD1,35.87569,-0.1016862
CD1,35.89867,-0.03403598
CD1,35.92205,-0.07537789
CD1,35.94476,-0.02598337
CD1,35.96801,-0.04816361
CD1,35.99114,-0.004883486
CD1,36.01348,-0.03867149
CD1,36.03782,-0.007409686
CD1,36.06191,-0.04801346
CD1,36.08444,-0.03740042
CD1,36.10711,-0.004714257
CD1,36.13007,-0.01581065
CD1,36.15301,-0.00696717
CD1,36.17601,-0.02340066
CD1,36.19889,-0.0573137
CD1,36.22152,-0.02708504
CD1,36.24433,-0.04689635
CD1,36.26708,-0.06567156
CD1,36.2903,-0.01235369
CD1,36.31328,0.005432042
CD1,36.33615,-0.01669488
CD1,36.35939,-0.07734317
CD1,36.38248,-0.043565
CD1,36.40523,-0.08939328
CD1,36.42814,-0.03453358
CD1,36.45136,-0.02159766
CD1,36.47432,-0.00948311
CD1,36.4974,-0.01251406
CD1,36.52017,-0.01046765
CD1,36.54327,-0.0321513
CD1,36.56652,-0.04153045
CD1,36.58922,0.001360024
CD1,36.61254,-0.05050698
CD1,36.63607,0.01396491
CD1,36.65897,-0.02021101
CD1,36.68203,-0.01651558
CD1,36.70498,-0.02324012
CD1,36.72824,-0.06406681
CD1,36.75112,-0.04745599
CD1,36.77369,-0.02800458
CD1,36.79685,-0.02285222
CD1,36.81982,0.006041397
CD1,36.84272,0.02072205
CD1,36.86571,0.002267533
CD1,36.88925,0.003295747
CD1,36.9122,-0.01556265
CD1,36.93582,-0.02234163
CD1,36.95855,-0.02534083
CD1,36.98165,-0.02088408
CD1,37.00514,-0.03774447
CD1,37.02842,-0.01693338
CD1,37.05199,-0.06490377
CD1,37.075,-2.799309e-05
CD1,37.09805,-0.01903098
CD1,37.12111,-0.001347001
CD1,37.14431,0.006195133
CD1,37.16735,0.02292844
CD1,37.1909,0.03920981
CD1,37.21455,-0.01019705
CD1,37.23752,-0.00280199
CD1,37.26048,-0.04686745
CD1,37.2835,-0.005008522
CD1,37.30658,-0.04551392
CD1,37.32982,-0.001955424
CD1,37.35284,-0.05791144
CD1,37.37608,-0.04886396
CD1,37.39878,-0.05568733
CD1,37.42163,-0.03507022
CD1,37.44442,-0.01723673
CD1,37.46755,-0.005556861
CD1,37.49018,0.03206606
CD1,37.51379,0.01300506
CD1,37.53697,0.05097484
CD1,37.55982,0.004633374
CD1,37.58303,0.03902597
CD1,37.60607,0.01153511
CD1,37.6296,0.01131198
CD1,37.65308,-0.01084149
CD1,37.6764,-0.0177494
CD1,37.70008,-0.07878156
CD1,37.72379,-0.03971394
CD1,37.74641,-0.06549049
CD1,37.76957,-0.1552658
CD1,37.79292,-0.1118338
CD1,37.81628,-0.1541542
CD1,37.83972,-0.09002427
CD1,37.8621,-0.07173772
CD1,37.88448,-0.09769139
CD1,37.90762,-0.08173539
CD1,37.92994,0.0003501101
CD1,37.95248,-0.04272594
CD1,37.97579,-0.01350088
CD1,37.99876,0.02624003
CD1,38.02192,0.03093986
CD1,38.04504,0.04307661
CD1,38.06811,-0.02133278
CD1,38.09167,-0.02707554
CD1,38.11584,0.02579651
CD1,38.13858,0.002330077
CD1,38.16182,-0.004769279
CD1,38.18577,-0.03095681
CD1,38.20923,0.01616705
CD1,38.23123,-0.003447545
CD1,38.25312,-0.04233358
CD1,38.27629,-0.05990748
CD1,38.30026,-0.03434203
CD1,38.32426,-0.02442544
CD1,38.34747,-0.03716044
CD1,38.37103,-0.06197497
CD1,38.39426,-0.1158235
CD1,38.41737,-0.09209764
CD1,38.44007,-0.1637837
CD1,38.46458,-0.1236066
CD1,38.48928,-0.1340899
CD1,38.51184,-0.1068937
CD1,38.53423,-0.1458655
CD1,38.55687,-0.1435176
CD1,38.5797,-0.125924
CD1,38.60298,-0.08523837
CD1,38.62682,-0.05894954
CD1,38.64992,-0.03634641
CD1,38.67358,-0.0518501
CD1,38.69723,-0.06342616
CD1,38.72021,-0.01463737
CD1,38.74363,-0.02187414
CD1,38.76686,-0.007858209
CD1,38.79024,-0.04548002
CD1,38.81309,-0.1049285
CD1,38.83635,-0.08895574
CD1,38.85902,-0.09265715
CD1,38.88208,-0.1073523
CD1,38.90487,-0.02624459
CD1,38.92801,-0.03338689
CD1,38.9517,-0.04744335
CD1,38.97528,-0.009776341
CD1,38.99724,-0.02256446
CD1,39.02083,0.01362659
CD1,39.04402,0.05243906
CD1,39.06761,0.006112976
CD1,39.09094,-0.00168763
CD1,39.11376,0.005792336
CD1,39.1368,-0.03406104
CD1,39.15933,-0.05565934
CD1,39.1818,-0.04926491
CD1,39.2043,-0.07203138
CD1,39.22822,-0.02079117
CD1,39.25042,-0.0499514
CD1,39.27322,-0.0424394
CD1,39.29559,-0.01269986
CD1,39.31867,-0.002274675
CD1,39.34212,-0.01183596
CD1,39.36511,-0.03441808
CD1,39.38814,0.0137574
CD1,39.41146,-0.0588505
CD1,39.43504,-0.02343536
CD1,39.45855,-0.04898419
CD1,39.48182,-0.009676786
CD1,39.50515,-0.02140827
CD1,39.52825,-0.0430884
CD1,39.55149,-0.04720997
CD1,39.57407,-0.06532525
CD1,39.59713,-0.00565146
CD1,39.62035,-0.07724257
CD1,39.64301,3.305861e-05
CD1,39.66558,-0.08001654
CD1,39.68828,-0.04938718
CD1,39.71052,-0.1043485
CD1,39.73357,-0.03477565
CD1,39.75677,-0.04014386
CD1,39.77931,-0.08600505
CD1,39.80225,-0.07022693
CD1,39.82516,-0.1212437
CD1,39.84784,-0.08091042
CD1,39.87042,-0.1022637
CD1,39.89327,-0.04610536
CD1,39.91554,-0.05951957
CD1,39.93848,-0.01172616
CD1,39.95876,-0.0675081
CD1,39.97662,-0.04370929
CD1,39.99235,-0.03805251
CD1,40.00658,0.006367207
CD1,40.01838,0.1502823
CD1,40.028,0.09411847
CD1,40.0354,0.2167698
CD1,40.04048,0.1978467
CD2,0.0439872,19.47443
CD2,0.05098741,18.65516
CD2,0.06393595,15.23437
CD2,0.07904286,13.88465
CD2,0.0949165,13.94199
CD2,0.110112,13.02543
CD2,0.125848,12.38969
CD2,0.1418688,12.09394
CD2,0.1577736,10.96249
CD2,0.1746946,10.59563
CD2,0.191673,9.946779
CD2,0.2091355,9.948251
CD2,0.2260012,9.952488
CD2,0.2423519,9.418097
CD2,0.2589739,8.505297
CD2,0.276776,8.244199
CD2,0.2945403,7.738032
