CD1_p_kPa,CD1_e,CD2_p_kPa,CD2_e,CD3_p_kPa,CD3_e,CD4_p_kPa,CD4_e,CD5_p_kPa,CD5_e,CD6_p_kPa,CD6_e
1.821928E+02,6.872987E-01,2.024621E+02,5.992088E-01,1.906406E+02,6.294497E-01,1.096345E+02,5.976505E-01,3.903105E+02,5.830872E-01,9.502140E+02,5.665381E-01
1.821573E+02,6.873051E-01,2.024220E+02,5.992110E-01,1.906647E+02,6.294529E-01,1.096007E+02,5.977055E-01,3.902997E+02,5.831166E-01,9.500330E+02,5.665427E-01
1.821524E+02,6.873097E-01,2.025751E+02,5.992625E-01,1.906940E+02,6.294457E-01,1.095846E+02,5.977140E-01,3.901844E+02,5.831495E-01,9.504040E+02,5.665777E-01
1.821248E+02,6.873202E-01,2.025795E+02,5.992538E-01,1.906131E+02,6.294883E-01,1.095944E+02,5.977492E-01,3.898761E+02,5.831860E-01,9.504826E+02,5.665792E-01
1.821048E+02,6.873151E-01,2.024906E+02,5.992824E-01,1.905971E+02,6.294909E-01,1.096825E+02,5.977642E-01,3.897563E+02,5.832082E-01,9.504479E+02,5.666122E-01
1.820361E+02,6.873014E-01,2.023479E+02,5.993241E-01,1.905887E+02,6.295024E-01,1.096600E+02,5.977937E-01,3.897961E+02,5.832290E-01,9.500749E+02,5.666164E-01
1.820594E+02,6.873328E-01,2.024655E+02,5.993461E-01,1.905275E+02,6.295173E-01,1.097127E+02,5.978386E-01,3.898967E+02,5.832525E-01,9.499246E+02,5.666388E-01
1.820841E+02,6.873302E-01,2.025545E+02,5.993573E-01,1.906137E+02,6.295351E-01,1.096111E+02,5.978554E-01,3.899054E+02,5.833043E-01,9.503089E+02,5.666714E-01
1.821418E+02,6.873362E-01,2.024998E+02,5.994426E-01,1.905539E+02,6.295329E-01,1.096136E+02,5.979055E-01,3.896821E+02,5.833174E-01,9.503703E+02,5.666950E-01
1.821097E+02,6.873525E-01,2.024350E+02,5.994601E-01,1.905979E+02,6.295537E-01,1.096162E+02,5.979204E-01,3.896408E+02,5.833587E-01,9.502187E+02,5.667420E-01
1.820126E+02,6.873498E-01,2.022538E+02,5.994399E-01,1.905027E+02,6.295884E-01,1.096844E+02,5.979412E-01,3.896949E+02,5.833952E-01,9.500895E+02,5.667605E-01
1.820573E+02,6.873489E-01,2.023675E+02,5.994719E-01,1.905557E+02,6.295957E-01,1.095841E+02,5.979799E-01,3.897294E+02,5.834280E-01,9.502577E+02,5.667766E-01
1.819458E+02,6.873592E-01,2.023241E+02,5.994736E-01,1.904417E+02,6.296010E-01,1.096485E+02,5.979915E-01,3.897627E+02,5.834687E-01,9.504155E+02,5.667952E-01
1.820440E+02,6.873457E-01,2.022697E+02,5.995077E-01,1.904487E+02,6.296164E-01,1.095879E+02,5.980337E-01,3.896824E+02,5.835017E-01,9.505220E+02,5.668258E-01
1.820548E+02,6.873625E-01,2.022499E+02,5.995261E-01,1.905224E+02,6.296250E-01,1.095694E+02,5.980621E-01,3.895638E+02,5.835073E-01,9.501168E+02,5.668481E-01
1.820141E+02,6.873686E-01,2.023572E+02,5.995262E-01,1.905424E+02,6.296606E-01,1.095494E+02,5.981070E-01,3.894812E+02,5.835546E-01,9.497275E+02,5.669065E-01
1.820307E+02,6.873720E-01,2.024046E+02,5.995786E-01,1.904908E+02,6.296686E-01,1.096427E+02,5.981533E-01,3.893913E+02,5.835909E-01,9.498623E+02,5.668990E-01
1.820598E+02,6.873715E-01,2.024310E+02,5.995932E-01,1.905471E+02,6.296957E-01,1.095919E+02,5.981732E-01,3.893355E+02,5.836084E-01,9.501885E+02,5.669152E-01
1.820664E+02,6.873814E-01,2.024291E+02,5.996368E-01,1.904720E+02,6.296901E-01,1.095193E+02,5.982136E-01,3.893693E+02,5.836455E-01,9.498917E+02,5.669778E-01
1.820147E+02,6.873886E-01,2.023461E+02,5.996361E-01,1.904699E+02,6.297191E-01,1.094216E+02,5.982261E-01,3.892489E+02,5.836799E-01,9.497303E+02,5.669396E-01
1.820158E+02,6.873827E-01,2.021834E+02,5.996874E-01,1.903542E+02,6.297162E-01,1.094171E+02,5.982631E-01,3.894034E+02,5.837153E-01,9.493436E+02,5.669880E-01
1.819375E+02,6.873901E-01,2.023116E+02,5.997073E-01,1.903788E+02,6.296984E-01,1.095082E+02,5.983150E-01,3.893083E+02,5.837475E-01,9.493128E+02,5.670180E-01
1.819781E+02,6.873797E-01,2.020509E+02,5.997240E-01,1.903591E+02,6.297408E-01,1.094727E+02,5.983438E-01,3.892213E+02,5.837718E-01,9.493713E+02,5.670468E-01
1.819970E+02,6.874054E-01,2.022257E+02,5.997395E-01,1.903775E+02,6.297442E-01,1.095190E+02,5.983737E-01,3.893741E+02,5.838195E-01,9.492204E+02,5.670546E-01
1.820166E+02,6.874190E-01,2.021499E+02,5.997518E-01,1.903590E+02,6.297894E-01,1.093988E+02,5.983987E-01,3.893585E+02,5.838378E-01,9.491288E+02,5.671031E-01
1.819596E+02,6.874380E-01,2.022816E+02,5.997687E-01,1.903978E+02,6.297786E-01,1.095107E+02,5.984366E-01,3.894496E+02,5.838763E-01,9.490252E+02,5.671007E-01
1.818829E+02,6.874147E-01,2.021512E+02,5.998223E-01,1.902897E+02,6.297786E-01,1.094149E+02,5.984572E-01,3.894084E+02,5.838948E-01,9.491156E+02,5.671296E-01
1.819518E+02,6.874089E-01,2.022510E+02,5.998475E-01,1.903239E+02,6.298082E-01,1.094309E+02,5.984933E-01,3.892657E+02,5.839085E-01,9.491918E+02,5.671773E-01
1.820010E+02,6.874314E-01,2.020690E+02,5.998610E-01,1.902062E+02,6.298218E-01,1.093578E+02,5.985237E-01,3.892485E+02,5.839500E-01,9.492041E+02,5.671977E-01
1.819618E+02,6.874261E-01,2.020216E+02,5.998673E-01,1.901723E+02,6.298255E-01,1.093402E+02,5.985496E-01,3.892461E+02,5.839659E-01,9.488587E+02,5.672190E-01
1.820298E+02,6.874616E-01,2.020574E+02,5.999114E-01,1.902023E+02,6.298288E-01,1.093333E+02,5.985745E-01,3.892552E+02,5.840049E-01,9.487624E+02,5.672327E-01
1.819855E+02,6.874418E-01,2.019649E+02,5.999233E-01,1.903007E+02,6.298383E-01,1.093969E+02,5.985994E-01,3.892302E+02,5.840376E-01,9.491768E+02,5.672772E-01
1.819835E+02,6.874380E-01,2.019907E+02,5.999438E-01,1.902843E+02,6.298738E-01,1.094829E+02,5.986267E-01,3.891077E+02,5.840642E-01,9.490826E+02,5.673056E-01
1.820046E+02,6.874717E-01,2.020572E+02,5.999735E-01,1.902967E+02,6.298976E-01,1.093107E+02,5.986644E-01,3.890190E+02,5.840927E-01,9.486555E+02,5.673166E-01
1.819796E+02,6.874673E-01,2.020487E+02,5.999853E-01,1.902822E+02,6.299118E-01,1.093058E+02,5.986747E-01,3.889945E+02,5.841296E-01,9.483069E+02,5.673436E-01
1.819084E+02,6.874510E-01,2.021107E+02,6.000114E-01,1.902247E+02,6.299186E-01,1.093499E+02,5.987045E-01,3.888924E+02,5.841684E-01,9.481966E+02,5.673628E-01
1.818239E+02,6.874720E-01,2.021042E+02,6.000484E-01,1.901767E+02,6.299034E-01,1.094010E+02,5.987035E-01,3.887213E+02,5.841802E-01,9.483524E+02,5.674023E-01
1.819023E+02,6.874606E-01,2.021353E+02,6.000769E-01,1.902009E+02,6.299554E-01,1.093968E+02,5.987417E-01,3.886842E+02,5.842288E-01,9.486354E+02,5.674130E-01
1.819125E+02,6.874568E-01,2.021672E+02,6.000992E-01,1.901094E+02,6.299567E-01,1.094898E+02,5.987913E-01,3.886466E+02,5.842457E-01,9.482468E+02,5.674458E-01
1.819215E+02,6.874846E-01,2.022084E+02,6.001263E-01,1.902406E+02,6.299563E-01,1.094506E+02,5.988308E-01,3.886063E+02,5.842751E-01,9.479642E+02,5.674987E-01
1.818792E+02,6.874838E-01,2.022495E+02,6.001487E-01,1.901545E+02,6.299948E-01,1.094135E+02,5.988585E-01,3.887297E+02,5.842946E-01,9.481513E+02,5.674881E-01
1.819854E+02,6.874821E-01,2.022463E+02,6.001885E-01,1.901247E+02,6.299923E-01,1.094515E+02,5.988654E-01,3.887385E+02,5.843241E-01,9.481875E+02,5.675202E-01
1.819392E+02,6.875170E-01,2.021533E+02,6.002118E-01,1.900727E+02,6.300214E-01,1.093672E+02,5.989219E-01,3.886447E+02,5.843633E-01,9.479918E+02,5.675390E-01
1.820015E+02,6.874905E-01,2.021388E+02,6.002314E-01,1.901066E+02,6.300315E-01,1.093773E+02,5.989241E-01,3.886588E+02,5.843920E-01,9.477656E+02,5.675723E-01
1.819939E+02,6.875180E-01,2.021380E+02,6.002526E-01,1.899877E+02,6.300310E-01,1.092655E+02,5.989525E-01,3.885152E+02,5.844112E-01,9.477371E+02,5.676072E-01
1.819628E+02,6.875187E-01,2.021511E+02,6.002804E-01,1.900254E+02,6.300521E-01,1.093712E+02,5.989959E-01,3.885888E+02,5.844414E-01,9.476410E+02,5.676013E-01
1.819174E+02,6.875218E-01,2.021238E+02,6.003116E-01,1.899984E+02,6.300655E-01,1.092630E+02,5.990255E-01,3.885050E+02,5.844875E-01,9.479235E+02,5.676527E-01
1.818787E+02,6.875070E-01,2.020148E+02,6.003194E-01,1.900479E+02,6.300986E-01,1.092973E+02,5.990674E-01,3.886315E+02,5.845187E-01,9.478078E+02,5.676520E-01
1.819060E+02,6.875163E-01,2.020034E+02,6.003369E-01,1.901038E+02,6.301056E-01,1.092563E+02,5.991036E-01,3.885834E+02,5.845558E-01,9.475396E+02,5.676883E-01
1.818128E+02,6.875216E-01,2.019735E+02,6.003595E-01,1.901025E+02,6.301318E-01,1.092589E+02,5.991338E-01,3.884101E+02,5.845810E-01,9.474449E+02,5.677052E-01
1.818676E+02,6.875281E-01,2.020743E+02,6.003588E-01,1.899471E+02,6.301493E-01,1.092209E+02,5.991628E-01,3.882126E+02,5.846105E-01,9.473704E+02,5.677272E-01
1.818788E+02,6.875471E-01,2.019722E+02,6.004142E-01,1.900563E+02,6.301520E-01,1.092949E+02,5.991858E-01,3.882517E+02,5.846630E-01,9.476537E+02,5.677530E-01
1.819347E+02,6.875725E-01,2.019549E+02,6.004258E-01,1.900108E+02,6.301831E-01,1.093029E+02,5.992373E-01,3.881555E+02,5.846908E-01,9.475728E+02,5.677768E-01
1.818659E+02,6.875499E-01,2.019484E+02,6.004458E-01,1.900337E+02,6.301864E-01,1.093239E+02,5.992666E-01,3.879705E+02,5.847394E-01,9.468982E+02,5.678078E-01
1.818822E+02,6.875658E-01,2.020072E+02,6.004702E-01,1.898690E+02,6.301991E-01,1.093220E+02,5.992785E-01,3.880570E+02,5.847310E-01,9.469379E+02,5.678319E-01
1.818347E+02,6.875586E-01,2.019777E+02,6.004722E-01,1.898854E+02,6.302098E-01,1.093207E+02,5.993665E-01,3.880646E+02,5.847663E-01,9.471911E+02,5.678530E-01
1.818369E+02,6.875740E-01,2.018963E+02,6.005134E-01,1.897841E+02,6.302315E-01,1.092383E+02,5.993735E-01,3.880698E+02,5.847861E-01,9.471184E+02,5.678592E-01
1.818386E+02,6.875880E-01,2.018583E+02,6.005450E-01,1.898755E+02,6.302425E-01,1.091693E+02,5.993851E-01,3.879750E+02,5.848519E-01,9.471891E+02,5.679013E-01
1.818933E+02,6.875761E-01,2.018943E+02,6.005442E-01,1.898947E+02,6.302038E-01,1.091194E+02,5.993867E-01,3.881063E+02,5.848905E-01,9.468086E+02,5.679231E-01
1.818891E+02,6.875980E-01,2.019030E+02,6.005938E-01,1.897489E+02,6.302772E-01,1.092521E+02,5.994618E-01,3.881675E+02,5.848825E-01,9.468337E+02,5.679397E-01
1.818980E+02,6.876149E-01,2.018788E+02,6.006044E-01,1.898588E+02,6.302711E-01,1.092198E+02,5.994772E-01,3.882294E+02,5.849360E-01,9.469710E+02,5.679393E-01
1.819962E+02,6.876071E-01,2.018480E+02,6.006146E-01,1.898982E+02,6.302721E-01,1.091844E+02,5.995086E-01,3.881968E+02,5.849683E-01,9.470120E+02,5.680113E-01
1.819455E+02,6.876189E-01,2.017556E+02,6.006434E-01,1.898226E+02,6.302980E-01,1.092391E+02,5.995237E-01,3.881219E+02,5.849802E-01,9.466182E+02,5.680148E-01
1.819565E+02,6.876162E-01,2.019338E+02,6.006734E-01,1.897353E+02,6.303068E-01,1.092272E+02,5.995476E-01,3.879168E+02,5.850133E-01,9.462068E+02,5.680559E-01
1.819095E+02,6.876180E-01,2.017580E+02,6.006971E-01,1.898847E+02,6.303290E-01,1.092443E+02,5.995868E-01,3.878543E+02,5.850583E-01,9.463475E+02,5.680565E-01
1.818614E+02,6.876303E-01,2.017984E+02,6.007254E-01,1.898260E+02,6.303431E-01,1.092387E+02,5.996078E-01,3.877364E+02,5.850718E-01,9.465206E+02,5.680722E-01
1.818114E+02,6.876280E-01,2.017760E+02,6.007246E-01,1.897817E+02,6.303538E-01,1.092590E+02,5.996217E-01,3.877944E+02,5.851202E-01,9.463219E+02,5.680983E-01
1.817962E+02,6.876456E-01,2.017202E+02,6.007680E-01,1.898019E+02,6.303546E-01,1.091961E+02,5.996482E-01,3.878461E+02,5.851436E-01,9.462307E+02,5.681225E-01
1.817052E+02,6.876219E-01,2.016705E+02,6.007843E-01,1.897800E+02,6.303850E-01,1.092398E+02,5.996817E-01,3.876920E+02,5.851910E-01,9.461121E+02,5.681624E-01
1.817986E+02,6.876442E-01,2.016972E+02,6.008075E-01,1.897828E+02,6.304014E-01,1.091847E+02,5.997221E-01,3.875963E+02,5.852180E-01,9.463425E+02,5.681810E-01
1.817451E+02,6.876433E-01,2.015435E+02,6.008433E-01,1.896273E+02,6.304307E-01,1.092401E+02,5.997599E-01,3.877008E+02,5.852404E-01,9.464170E+02,5.681777E-01
1.816310E+02,6.876573E-01,2.016049E+02,6.008673E-01,1.897267E+02,6.304294E-01,1.091490E+02,5.997851E-01,3.875546E+02,5.852826E-01,9.464709E+02,5.682300E-01
1.816823E+02,6.876320E-01,2.015729E+02,6.008833E-01,1.897143E+02,6.304135E-01,1.091776E+02,5.998024E-01,3.873537E+02,5.853171E-01,9.461088E+02,5.682603E-01
1.815927E+02,6.876756E-01,2.015992E+02,6.009305E-01,1.897248E+02,6.304333E-01,1.091940E+02,5.998336E-01,3.873925E+02,5.853252E-01,9.458744E+02,5.682639E-01
1.817066E+02,6.876865E-01,2.015327E+02,6.009624E-01,1.897394E+02,6.304564E-01,1.091490E+02,5.998525E-01,3.873650E+02,5.853750E-01,9.457983E+02,5.683086E-01
1.816998E+02,6.876806E-01,2.016767E+02,6.009877E-01,1.896894E+02,6.304748E-01,1.091463E+02,5.999121E-01,3.873597E+02,5.853892E-01,9.459423E+02,5.683365E-01
1.815838E+02,6.876741E-01,2.016282E+02,6.010200E-01,1.896301E+02,6.304822E-01,1.091632E+02,5.999046E-01,3.872758E+02,5.854246E-01,9.458810E+02,5.683352E-01
1.816125E+02,6.876950E-01,2.015563E+02,6.010359E-01,1.896359E+02,6.304773E-01,1.091591E+02,5.999721E-01,3.872537E+02,5.854644E-01,9.456525E+02,5.683696E-01
1.817060E+02,6.876751E-01,2.015720E+02,6.010607E-01,1.896286E+02,6.305237E-01,1.091984E+02,5.999918E-01,3.870797E+02,5.854767E-01,9.455165E+02,5.683884E-01
1.816983E+02,6.876948E-01,2.016025E+02,6.010840E-01,1.896293E+02,6.305179E-01,1.091516E+02,6.000151E-01,3.872450E+02,5.854980E-01,9.454686E+02,5.683951E-01
1.817139E+02,6.877179E-01,2.016559E+02,6.011137E-01,1.895294E+02,6.305296E-01,1.091849E+02,6.000697E-01,3.870920E+02,5.855482E-01,9.457704E+02,5.684450E-01
1.816922E+02,6.877275E-01,2.017629E+02,6.011379E-01,1.895367E+02,6.305266E-01,1.091282E+02,6.000980E-01,3.870939E+02,5.855389E-01,9.455551E+02,5.684465E-01
1.817544E+02,6.877345E-01,2.017157E+02,6.011601E-01,1.894535E+02,6.305560E-01,1.090587E+02,6.001250E-01,3.869722E+02,5.855744E-01,9.453340E+02,5.684911E-01
1.816927E+02,6.877196E-01,2.017048E+02,6.011809E-01,1.894878E+02,6.305528E-01,1.090838E+02,6.001511E-01,3.869269E+02,5.855999E-01,9.453578E+02,5.685154E-01
1.816560E+02,6.877372E-01,2.016919E+02,6.012044E-01,1.894136E+02,6.305843E-01,1.091299E+02,6.001463E-01,3.870435E+02,5.856527E-01,9.457273E+02,5.685535E-01
1.816339E+02,6.877673E-01,2.016985E+02,6.012183E-01,1.894088E+02,6.305732E-01,1.090841E+02,6.002148E-01,3.870722E+02,5.856547E-01,9.459425E+02,5.685677E-01
1.816428E+02,6.877391E-01,2.016217E+02,6.012472E-01,1.894202E+02,6.306181E-01,1.091243E+02,6.002506E-01,3.870414E+02,5.856780E-01,9.458640E+02,5.685918E-01
1.816179E+02,6.877553E-01,2.016155E+02,6.012837E-01,1.894069E+02,6.305940E-01,1.090946E+02,6.002571E-01,3.871076E+02,5.857468E-01,9.454327E+02,5.686260E-01
1.816945E+02,6.877321E-01,2.015758E+02,6.012893E-01,1.894572E+02,6.306222E-01,1.090186E+02,6.003034E-01,3.871239E+02,5.857662E-01,9.455177E+02,5.686270E-01
1.816252E+02,6.877348E-01,2.016766E+02,6.013217E-01,1.893584E+02,6.306524E-01,1.090015E+02,6.003427E-01,3.869539E+02,5.858344E-01,9.457013E+02,5.686614E-01
1.817497E+02,6.877535E-01,2.015365E+02,6.013500E-01,1.894468E+02,6.306377E-01,1.090185E+02,6.003764E-01,3.867819E+02,5.858244E-01,9.456877E+02,5.687019E-01
1.816846E+02,6.877641E-01,2.017029E+02,6.013740E-01,1.894144E+02,6.306650E-01,1.090054E+02,6.003716E-01,3.868063E+02,5.859068E-01,9.457556E+02,5.687278E-01
1.816556E+02,6.878020E-01,2.016196E+02,6.013940E-01,1.894417E+02,6.306920E-01,1.089883E+02,6.004016E-01,3.867387E+02,5.859152E-01,9.453030E+02,5.687437E-01
1.815482E+02,6.877703E-01,2.017460E+02,6.014035E-01,1.894732E+02,6.306843E-01,1.089579E+02,6.004430E-01,3.867082E+02,5.859442E-01,9.453702E+02,5.687595E-01
1.815731E+02,6.878047E-01,2.016435E+02,6.014061E-01,1.894298E+02,6.306774E-01,1.090534E+02,6.004655E-01,3.865161E+02,5.859720E-01,9.453537E+02,5.687875E-01
1.815768E+02,6.878006E-01,2.016699E+02,6.014523E-01,1.894065E+02,6.307124E-01,1.090317E+02,6.004960E-01,3.865062E+02,5.859863E-01,9.451722E+02,5.688246E-01
1.815547E+02,6.878105E-01,2.015665E+02,6.014729E-01,1.894198E+02,6.307178E-01,1.090071E+02,6.005313E-01,3.865257E+02,5.860084E-01,9.452343E+02,5.688332E-01
1.814730E+02,6.878188E-01,2.015050E+02,6.014728E-01,1.893837E+02,6.307548E-01,1.090247E+02,6.005575E-01,3.864854E+02,5.860235E-01,9.449891E+02,5.688569E-01
1.814252E+02,6.878110E-01,2.015070E+02,6.014963E-01,1.894262E+02,6.307689E-01,1.090942E+02,6.005883E-01,3.865444E+02,5.860691E-01,9.449906E+02,5.688778E-01
1.814149E+02,6.878465E-01,2.015633E+02,6.015223E-01,1.893290E+02,6.307493E-01,1.089883E+02,6.005981E-01,3.864532E+02,5.861038E-01,9.449737E+02,5.689089E-01
1.813459E+02,6.878455E-01,2.014565E+02,6.015680E-01,1.893962E+02,6.307732E-01,1.090467E+02,6.006331E-01,3.862741E+02,5.861468E-01,9.449998E+02,5.689478E-01
1.813774E+02,6.878294E-01,2.015331E+02,6.016010E-01,1.892722E+02,6.307567E-01,1.089759E+02,6.006556E-01,3.862803E+02,5.861480E-01,9.447568E+02,5.689388E-01
1.813514E+02,6.878116E-01,2.014018E+02,6.015997E-01,1.892719E+02,6.307881E-01,1.089565E+02,6.006870E-01,3.862863E+02,5.862053E-01,9.442735E+02,5.689848E-01
1.813075E+02,6.878404E-01,2.014323E+02,6.016558E-01,1.891614E+02,6.308009E-01,1.089666E+02,6.007188E-01,3.862120E+02,5.862199E-01,9.443964E+02,5.690137E-01
1.812409E+02,6.878231E-01,2.014775E+02,6.016710E-01,1.892175E+02,6.308207E-01,1.089861E+02,6.007285E-01,3.861830E+02,5.862608E-01,9.445145E+02,5.690491E-01
1.812474E+02,6.878577E-01,2.014104E+02,6.017064E-01,1.892505E+02,6.308300E-01,1.089069E+02,6.007525E-01,3.862416E+02,5.862855E-01,9.446002E+02,5.690606E-01
1.812599E+02,6.878332E-01,2.013446E+02,6.017186E-01,1.892317E+02,6.308417E-01,1.088535E+02,6.007916E-01,3.861026E+02,5.863185E-01,9.440498E+02,5.690793E-01
1.812688E+02,6.878911E-01,2.014866E+02,6.017407E-01,1.892478E+02,6.308714E-01,1.088216E+02,6.008131E-01,3.859930E+02,5.863580E-01,9.437418E+02,5.691123E-01
1.812883E+02,6.878626E-01,2.012558E+02,6.017815E-01,1.892314E+02,6.308881E-01,1.088879E+02,6.008489E-01,3.859976E+02,5.863741E-01,9.436492E+02,5.691161E-01
1.813285E+02,6.878880E-01,2.013892E+02,6.018066E-01,1.892305E+02,6.308844E-01,1.088981E+02,6.008770E-01,3.861807E+02,5.864036E-01,9.442966E+02,5.691531E-01
1.812226E+02,6.878866E-01,2.013977E+02,6.018403E-01,1.892518E+02,6.308934E-01,1.088407E+02,6.008676E-01,3.861285E+02,5.864335E-01,9.439499E+02,5.691562E-01
1.812309E+02,6.878818E-01,2.013011E+02,6.018468E-01,1.891503E+02,6.309245E-01,1.088481E+02,6.009163E-01,3.861644E+02,5.864714E-01,9.432539E+02,5.691878E-01
1.813170E+02,6.878849E-01,2.013660E+02,6.018968E-01,1.891349E+02,6.309243E-01,1.088933E+02,6.009434E-01,3.860979E+02,5.864982E-01,9.432068E+02,5.692232E-01
1.812564E+02,6.879013E-01,2.013984E+02,6.018993E-01,1.891341E+02,6.309437E-01,1.088877E+02,6.009773E-01,3.860811E+02,5.865027E-01,9.433818E+02,5.692295E-01
1.812224E+02,6.879050E-01,2.013213E+02,6.019425E-01,1.890861E+02,6.309354E-01,1.089555E+02,6.010157E-01,3.859472E+02,5.865423E-01,9.434599E+02,5.692761E-01
1.811429E+02,6.878963E-01,2.013435E+02,6.019572E-01,1.890817E+02,6.309567E-01,1.088524E+02,6.010640E-01,3.859546E+02,5.865845E-01,9.432029E+02,5.693108E-01
1.810146E+02,6.879098E-01,2.011827E+02,6.019881E-01,1.890237E+02,6.309817E-01,1.088500E+02,6.010986E-01,3.859072E+02,5.866064E-01,9.429340E+02,5.693108E-01
1.810661E+02,6.879089E-01,2.012127E+02,6.020125E-01,1.889226E+02,6.309739E-01,1.089372E+02,6.011149E-01,3.857804E+02,5.866290E-01,9.434041E+02,5.693491E-01
1.810736E+02,6.879034E-01,2.012586E+02,6.020219E-01,1.889458E+02,6.310062E-01,1.088410E+02,6.011281E-01,3.858226E+02,5.866691E-01,9.431345E+02,5.693915E-01
1.810826E+02,6.879367E-01,2.011934E+02,6.020568E-01,1.889918E+02,6.310157E-01,1.089420E+02,6.011804E-01,3.857962E+02,5.866958E-01,9.431968E+02,5.694089E-01
1.811616E+02,6.879334E-01,2.012613E+02,6.020711E-01,1.890412E+02,6.310279E-01,1.088059E+02,6.012205E-01,3.856298E+02,5.866912E-01,9.430428E+02,5.694364E-01
1.811514E+02,6.879353E-01,2.011879E+02,6.021026E-01,1.889268E+02,6.310322E-01,1.087958E+02,6.012694E-01,3.855751E+02,5.867498E-01,9.427410E+02,5.694500E-01
1.812045E+02,6.879272E-01,2.011391E+02,6.021237E-01,1.891107E+02,6.310305E-01,1.088228E+02,6.012705E-01,3.855445E+02,5.867544E-01,9.427157E+02,5.694652E-01
1.812348E+02,6.879316E-01,2.011333E+02,6.021619E-01,1.889607E+02,6.310787E-01,1.088568E+02,6.013198E-01,3.855615E+02,5.867922E-01,9.429003E+02,5.694841E-01
1.811689E+02,6.879530E-01,2.010915E+02,6.021637E-01,1.890201E+02,6.310346E-01,1.088160E+02,6.013321E-01,3.855609E+02,5.868040E-01,9.427089E+02,5.695234E-01
1.811747E+02,6.879698E-01,2.011298E+02,6.022036E-01,1.889778E+02,6.310501E-01,1.088115E+02,6.013595E-01,3.854730E+02,5.868355E-01,9.424113E+02,5.695596E-01
1.811388E+02,6.879706E-01,2.010992E+02,6.022299E-01,1.888934E+02,6.310822E-01,1.088211E+02,6.014129E-01,3.853619E+02,5.868741E-01,9.420593E+02,5.695993E-01
1.810804E+02,6.879508E-01,2.009737E+02,6.022476E-01,1.888788E+02,6.311072E-01,1.087912E+02,6.014115E-01,3.853833E+02,5.868570E-01,9.423494E+02,5.695959E-01
1.810698E+02,6.879475E-01,2.009260E+02,6.022661E-01,1.887953E+02,6.310978E-01,1.088225E+02,6.014461E-01,3.853309E+02,5.869200E-01,9.426385E+02,5.696343E-01
1.810960E+02,6.879646E-01,2.009985E+02,6.022788E-01,1.888036E+02,6.311274E-01,1.087617E+02,6.014871E-01,3.852272E+02,5.869707E-01,9.424427E+02,5.696553E-01
1.810845E+02,6.879819E-01,2.010699E+02,6.022995E-01,1.888497E+02,6.311564E-01,1.087708E+02,6.014868E-01,3.852804E+02,5.869680E-01,9.420697E+02,5.696650E-01
1.810258E+02,6.879851E-01,2.010599E+02,6.023292E-01,1.887727E+02,6.311531E-01,1.088162E+02,6.015185E-01,3.850992E+02,5.870092E-01,9.417014E+02,5.696937E-01
1.810932E+02,6.879964E-01,2.008957E+02,6.023541E-01,1.888035E+02,6.311668E-01,1.086991E+02,6.015627E-01,3.852388E+02,5.870331E-01,9.419357E+02,5.697128E-01
1.810617E+02,6.879770E-01,2.009114E+02,6.023420E-01,1.888546E+02,6.311691E-01,1.087128E+02,6.015732E-01,3.852862E+02,5.870774E-01,9.422277E+02,5.697339E-01
1.811226E+02,6.879891E-01,2.009437E+02,6.023902E-01,1.888632E+02,6.311887E-01,1.086404E+02,6.016018E-01,3.853039E+02,5.871218E-01,9.421717E+02,5.697684E-01
1.810603E+02,6.879952E-01,2.009310E+02,6.023785E-01,1.888758E+02,6.311660E-01,1.086610E+02,6.016176E-01,3.852739E+02,5.871065E-01,9.417724E+02,5.697934E-01
1.810435E+02,6.879977E-01,2.008733E+02,6.024202E-01,1.887985E+02,6.312012E-01,1.085680E+02,6.016501E-01,3.851418E+02,5.871489E-01,9.417223E+02,5.698081E-01
1.810510E+02,6.880227E-01,2.009340E+02,6.024484E-01,1.887517E+02,6.312331E-01,1.087300E+02,6.016832E-01,3.848975E+02,5.871905E-01,9.417556E+02,5.698307E-01
1.810644E+02,6.880139E-01,2.009156E+02,6.024881E-01,1.887950E+02,6.312230E-01,1.085965E+02,6.017158E-01,3.849557E+02,5.872275E-01,9.418670E+02,5.698631E-01
1.810687E+02,6.880321E-01,2.009126E+02,6.024939E-01,1.886867E+02,6.312391E-01,1.086264E+02,6.017377E-01,3.849771E+02,5.872529E-01,9.417641E+02,5.698750E-01
1.810049E+02,6.880446E-01,2.010030E+02,6.025212E-01,1.886966E+02,6.312433E-01,1.086250E+02,6.017457E-01,3.848340E+02,5.872738E-01,9.412233E+02,5.699096E-01
1.810580E+02,6.880377E-01,2.009288E+02,6.025460E-01,1.886632E+02,6.312593E-01,1.087245E+02,6.017919E-01,3.847419E+02,5.873177E-01,9.412419E+02,5.699476E-01
1.809538E+02,6.880552E-01,2.009734E+02,6.025597E-01,1.886192E+02,6.312767E-01,1.086421E+02,6.018245E-01,3.847773E+02,5.873189E-01,9.413843E+02,5.699592E-01
1.810064E+02,6.880577E-01,2.009579E+02,6.026137E-01,1.887085E+02,6.313016E-01,1.086782E+02,6.018720E-01,3.848335E+02,5.873516E-01,9.413025E+02,5.699868E-01
