CD1_eax_prc,CD1_evol_prc,CD1_q_kPa,CD2_eax_prc,CD2_evol_prc,CD2_q_kPa,CD3_eax_prc,CD3_evol_prc,CD3_q_kPa,CD4_eax_prc,CD4_evol_prc,CD4_q_kPa,CD5_eax_prc,CD5_evol_prc,CD5_q_kPa,CD6_eax_prc,CD6_evol_prc,CD6_q_kPa
1.102308E+00,4.334891E-01,1.576041E+02,1.081752E+00,-9.660517E-02,3.333678E+02,1.062436E+00,3.142510E-01,1.834281E+02,1.086156E+00,-1.630176E-01,1.793838E+02,9.920036E-01,9.322880E-02,5.187579E+02,9.512098E-01,2.324385E-01,1.070670E+03
1.115653E+00,4.363478E-01,1.582833E+02,1.094321E+00,-1.025798E-01,3.343720E+02,1.075335E+00,3.142764E-01,1.844743E+02,1.093654E+00,-1.702393E-01,1.801017E+02,1.005892E+00,8.945792E-02,5.214222E+02,9.599588E-01,2.326650E-01,1.077616E+03
1.129367E+00,4.385444E-01,1.587763E+02,1.107204E+00,-1.085947E-01,3.359052E+02,1.087475E+00,3.149594E-01,1.852774E+02,1.106737E+00,-1.765691E-01,1.806802E+02,1.017891E+00,8.695808E-02,5.239692E+02,9.724929E-01,2.310057E-01,1.084590E+03
1.138611E+00,4.431110E-01,1.594658E+02,1.121429E+00,-1.149689E-01,3.371534E+02,1.101977E+00,3.152702E-01,1.860391E+02,1.120698E+00,-1.830335E-01,1.815137E+02,1.029389E+00,8.235112E-02,5.264242E+02,9.870036E-01,2.293972E-01,1.091047E+03
1.149636E+00,4.435546E-01,1.599707E+02,1.135185E+00,-1.228527E-01,3.384593E+02,1.116008E+00,3.159468E-01,1.868381E+02,1.135082E+00,-1.907874E-01,1.819842E+02,1.044322E+00,8.011520E-02,5.286983E+02,9.982602E-01,2.288723E-01,1.097817E+03
1.164617E+00,4.478834E-01,1.607244E+02,1.149109E+00,-1.294848E-01,3.397149E+02,1.130324E+00,3.169342E-01,1.877442E+02,1.145855E+00,-1.980049E-01,1.826964E+02,1.055429E+00,7.574048E-02,5.309990E+02,1.013347E+00,2.260257E-01,1.102877E+03
1.181679E+00,4.491520E-01,1.611341E+02,1.157991E+00,-1.364468E-01,3.409178E+02,1.140005E+00,3.176447E-01,1.885503E+02,1.160248E+00,-2.061691E-01,1.834925E+02,1.067783E+00,7.306645E-02,5.331077E+02,1.020894E+00,2.237632E-01,1.109203E+03
1.196773E+00,4.528079E-01,1.618644E+02,1.174716E+00,-1.438676E-01,3.419397E+02,1.152373E+00,3.191544E-01,1.895089E+02,1.173006E+00,-2.128522E-01,1.840526E+02,1.078101E+00,7.039243E-02,5.356611E+02,1.034312E+00,2.232997E-01,1.114912E+03
1.207920E+00,4.553195E-01,1.622900E+02,1.184513E+00,-1.495315E-01,3.432561E+02,1.163027E+00,3.204844E-01,1.902181E+02,1.185116E+00,-2.178799E-01,1.843222E+02,1.096512E+00,6.599871E-02,5.378177E+02,1.049868E+00,2.211409E-01,1.122179E+03
1.217210E+00,4.576210E-01,1.629558E+02,1.200213E+00,-1.559374E-01,3.443973E+02,1.179424E+00,3.194504E-01,1.910618E+02,1.198230E+00,-2.267719E-01,1.851229E+02,1.105815E+00,6.290558E-02,5.402035E+02,1.062456E+00,2.202435E-01,1.127510E+03
1.233815E+00,4.595175E-01,1.635574E+02,1.213572E+00,-1.622102E-01,3.455598E+02,1.188735E+00,3.201672E-01,1.917551E+02,1.212818E+00,-2.331837E-01,1.858086E+02,1.123246E+00,5.992224E-02,5.422978E+02,1.074767E+00,2.179894E-01,1.132749E+03
1.251034E+00,4.615533E-01,1.641357E+02,1.225995E+00,-1.683519E-01,3.466852E+02,1.204946E+00,3.210828E-01,1.927951E+02,1.226779E+00,-2.376454E-01,1.863276E+02,1.131368E+00,5.521182E-02,5.446254E+02,1.088690E+00,2.126284E-01,1.139012E+03
1.258432E+00,4.634220E-01,1.646696E+02,1.238419E+00,-1.765718E-01,3.479060E+02,1.223340E+00,3.204315E-01,1.932467E+02,1.237663E+00,-2.460746E-01,1.866836E+02,1.143807E+00,5.151484E-02,5.467039E+02,1.099607E+00,2.119512E-01,1.145400E+03
1.278462E+00,4.667650E-01,1.650073E+02,1.253365E+00,-1.835718E-01,3.490183E+02,1.234855E+00,3.217361E-01,1.942175E+02,1.251090E+00,-2.551139E-01,1.875128E+02,1.161210E+00,4.636526E-02,5.488698E+02,1.110607E+00,2.087341E-01,1.150857E+03
1.287319E+00,4.698252E-01,1.657541E+02,1.266268E+00,-1.908425E-01,3.500783E+02,1.243788E+00,3.212329E-01,1.949145E+02,1.266435E+00,-2.644602E-01,1.880249E+02,1.169027E+00,4.253738E-02,5.512513E+02,1.123559E+00,2.062410E-01,1.154999E+03
1.303993E+00,4.721739E-01,1.662817E+02,1.277437E+00,-1.983140E-01,3.512981E+02,1.259520E+00,3.213809E-01,1.958608E+02,1.277709E+00,-2.700664E-01,1.887131E+02,1.183260E+00,3.879396E-02,5.531292E+02,1.138790E+00,2.046070E-01,1.161034E+03
1.309519E+00,4.757119E-01,1.666701E+02,1.290678E+00,-2.056375E-01,3.521468E+02,1.272485E+00,3.213682E-01,1.965391E+02,1.285139E+00,-2.775763E-01,1.889624E+02,1.198063E+00,3.589507E-02,5.551868E+02,1.146951E+00,2.017646E-01,1.166492E+03
1.327818E+00,4.783520E-01,1.670188E+02,1.305233E+00,-2.125339E-01,3.534515E+02,1.282277E+00,3.227553E-01,1.972770E+02,1.310086E+00,-2.821159E-01,1.895635E+02,1.212996E+00,3.032744E-02,5.573083E+02,1.160303E+00,1.998217E-01,1.172844E+03
1.335608E+00,4.817079E-01,1.677930E+02,1.317014E+00,-2.198384E-01,3.543157E+02,1.299426E+00,3.230513E-01,1.979870E+02,1.315041E+00,-2.905892E-01,1.899400E+02,1.221562E+00,2.637288E-02,5.592918E+02,1.176144E+00,1.967973E-01,1.179597E+03
1.354430E+00,4.824794E-01,1.680592E+02,1.330788E+00,-2.275805E-01,3.555871E+02,1.308737E+00,3.231549E-01,1.988966E+02,1.334148E+00,-3.000913E-01,1.906622E+02,1.236190E+00,2.099738E-02,5.612766E+02,1.189462E+00,1.942279E-01,1.182384E+03
1.368763E+00,4.851088E-01,1.684371E+02,1.344207E+00,-2.350647E-01,3.563076E+02,1.321642E+00,3.229097E-01,1.995655E+02,1.346735E+00,-3.072352E-01,1.911893E+02,1.249801E+00,1.877624E-02,5.633396E+02,1.198522E+00,1.958491E-01,1.187022E+03
1.378184E+00,4.873332E-01,1.691626E+02,1.356331E+00,-2.418660E-01,3.575767E+02,1.334757E+00,3.243877E-01,2.003769E+02,1.358285E+00,-3.156980E-01,1.917979E+02,1.261463E+00,1.376178E-02,5.651058E+02,1.216211E+00,1.915400E-01,1.193073E+03
1.392102E+00,4.892618E-01,1.696292E+02,1.367685E+00,-2.489358E-01,3.584236E+02,1.349038E+00,3.236455E-01,2.009777E+02,1.369202E+00,-3.215124E-01,1.921788E+02,1.276684E+00,9.245604E-03,5.671303E+02,1.225712E+00,1.905728E-01,1.199699E+03
1.403742E+00,4.933613E-01,1.701516E+02,1.386453E+00,-2.566716E-01,3.595753E+02,1.362096E+00,3.230640E-01,2.018579E+02,1.384770E+00,-3.300909E-01,1.926243E+02,1.286335E+00,5.797769E-03,5.689798E+02,1.238477E+00,1.896352E-01,1.203527E+03
1.418926E+00,4.968801E-01,1.707078E+02,1.396601E+00,-2.625300E-01,3.604590E+02,1.375956E+00,3.227807E-01,2.023751E+02,1.398184E+00,-3.361241E-01,1.930227E+02,1.301172E+00,1.359710E-03,5.710201E+02,1.252040E+00,1.867166E-01,1.207481E+03
1.431609E+00,4.974158E-01,1.713541E+02,1.412774E+00,-2.709127E-01,3.614380E+02,1.387298E+00,3.226454E-01,2.032137E+02,1.410458E+00,-3.435835E-01,1.934639E+02,1.315909E+00,-2.989672E-03,5.726726E+02,1.262506E+00,1.841641E-01,1.213560E+03
1.447052E+00,5.012024E-01,1.716581E+02,1.416582E+00,-2.772869E-01,3.623392E+02,1.401792E+00,3.218313E-01,2.038325E+02,1.424632E+00,-3.518339E-01,1.941148E+02,1.330481E+00,-9.401844E-03,5.745628E+02,1.275326E+00,1.827376E-01,1.218830E+03
1.455901E+00,5.056426E-01,1.721329E+02,1.434785E+00,-2.855385E-01,3.633387E+02,1.415692E+00,3.234066E-01,2.046803E+02,1.438969E+00,-3.612055E-01,1.945350E+02,1.345063E+00,-1.196502E-02,5.764474E+02,1.288525E+00,1.803735E-01,1.223238E+03
1.468865E+00,5.054155E-01,1.726189E+02,1.453769E+00,-2.949191E-01,3.643843E+02,1.428550E+00,3.231930E-01,2.051810E+02,1.451092E+00,-3.683515E-01,1.951408E+02,1.350776E+00,-1.600615E-02,5.783686E+02,1.303490E+00,1.800116E-01,1.228449E+03
1.482917E+00,5.062320E-01,1.733554E+02,1.462187E+00,-3.015386E-01,3.651823E+02,1.441196E+00,3.220512E-01,2.060279E+02,1.463718E+00,-3.769469E-01,1.955818E+02,1.363545E+00,-2.089604E-02,5.799430E+02,1.314799E+00,1.750697E-01,1.232485E+03
1.498723E+00,5.106850E-01,1.734616E+02,1.473565E+00,-3.104943E-01,3.661474E+02,1.455253E+00,3.227490E-01,2.065571E+02,1.476716E+00,-3.861670E-01,1.961096E+02,1.372119E+00,-2.431009E-02,5.820991E+02,1.326314E+00,1.734104E-01,1.237353E+03
1.514643E+00,5.123544E-01,1.741344E+02,1.492043E+00,-3.170503E-01,3.669219E+02,1.469040E+00,3.218376E-01,2.074117E+02,1.490347E+00,-3.913083E-01,1.963591E+02,1.385503E+00,-3.009097E-02,5.836832E+02,1.339432E+00,1.703754E-01,1.241659E+03
1.525879E+00,5.144652E-01,1.744658E+02,1.504967E+00,-3.248432E-01,3.680130E+02,1.481859E+00,3.223684E-01,2.079101E+02,1.502196E+00,-3.998405E-01,1.969762E+02,1.408235E+00,-3.585073E-02,5.856614E+02,1.349961E+00,1.690758E-01,1.246553E+03
1.539501E+00,5.173111E-01,1.749170E+02,1.516786E+00,-3.318369E-01,3.687118E+02,1.493911E+00,3.211018E-01,2.086868E+02,1.517544E+00,-4.087199E-01,1.975258E+02,1.416970E+00,-4.014944E-02,5.871511E+02,1.362475E+00,1.675710E-01,1.250680E+03
1.550697E+00,5.207441E-01,1.753636E+02,1.526472E+00,-3.405410E-01,3.698902E+02,1.506759E+00,3.214000E-01,2.091908E+02,1.530994E+00,-4.174688E-01,1.978224E+02,1.429203E+00,-4.478808E-02,5.889243E+02,1.381421E+00,1.651815E-01,1.254349E+03
1.560634E+00,5.233992E-01,1.759148E+02,1.541938E+00,-3.490653E-01,3.704633E+02,1.517911E+00,3.218250E-01,2.101081E+02,1.543098E+00,-4.260768E-01,1.981137E+02,1.441172E+00,-4.866663E-02,5.905486E+02,1.389379E+00,1.631138E-01,1.259452E+03
1.575170E+00,5.231185E-01,1.763478E+02,1.553010E+00,-3.573043E-01,3.714253E+02,1.529704E+00,3.193468E-01,2.106067E+02,1.556753E+00,-4.337045E-01,1.987896E+02,1.454212E+00,-5.694101E-02,5.924285E+02,1.404719E+00,1.590459E-01,1.264716E+03
1.588465E+00,5.257672E-01,1.768304E+02,1.568427E+00,-3.657948E-01,3.722302E+02,1.543427E+00,3.196894E-01,2.114280E+02,1.569095E+00,-4.412081E-01,1.989912E+02,1.466857E+00,-6.017560E-02,5.938477E+02,1.418474E+00,1.561125E-01,1.268653E+03
1.601433E+00,5.289131E-01,1.770971E+02,1.578710E+00,-3.724270E-01,3.732116E+02,1.560456E+00,3.201736E-01,2.118545E+02,1.581676E+00,-4.484950E-01,1.995587E+02,1.483301E+00,-6.575379E-02,5.957171E+02,1.430734E+00,1.539304E-01,1.273080E+03
1.615453E+00,5.305546E-01,1.777393E+02,1.590795E+00,-3.794587E-01,3.740068E+02,1.571199E+00,3.178836E-01,2.126904E+02,1.594954E+00,-4.560575E-01,1.998539E+02,1.499307E+00,-7.029742E-02,5.972620E+02,1.441330E+00,1.527537E-01,1.276507E+03
1.628574E+00,5.317375E-01,1.782431E+02,1.604975E+00,-3.873890E-01,3.748010E+02,1.590063E+00,3.179027E-01,2.130836E+02,1.610211E+00,-4.679472E-01,2.003086E+02,1.504882E+00,-7.649634E-02,5.988189E+02,1.456819E+00,1.493060E-01,1.281733E+03
1.639002E+00,5.338955E-01,1.785246E+02,1.619646E+00,-3.958161E-01,3.756644E+02,1.598591E+00,3.176384E-01,2.138975E+02,1.623067E+00,-4.753498E-01,2.006959E+02,1.518380E+00,-8.061348E-02,6.005700E+02,1.468068E+00,1.447323E-01,1.286136E+03
1.653364E+00,5.367477E-01,1.788062E+02,1.630604E+00,-4.050931E-01,3.763548E+02,1.610006E+00,3.160631E-01,2.143520E+02,1.636318E+00,-4.841955E-01,2.012087E+02,1.530940E+00,-8.603120E-02,6.019045E+02,1.482853E+00,1.406708E-01,1.290516E+03
1.666211E+00,5.381535E-01,1.793034E+02,1.643667E+00,-4.126872E-01,3.773184E+02,1.628844E+00,3.147669E-01,2.150991E+02,1.648487E+00,-4.932474E-01,2.015077E+02,1.545678E+00,-9.129691E-02,6.035566E+02,1.494529E+00,1.395342E-01,1.293226E+03
1.680127E+00,5.407294E-01,1.797035E+02,1.657753E+00,-4.238564E-01,3.778931E+02,1.635408E+00,3.145978E-01,2.156458E+02,1.660101E+00,-4.990639E-01,2.019839E+02,1.555449E+00,-9.319079E-02,6.050013E+02,1.508731E+00,1.355616E-01,1.297660E+03
1.694493E+00,5.426580E-01,1.801470E+02,1.670707E+00,-4.308036E-01,3.788971E+02,1.650768E+00,3.131853E-01,2.163475E+02,1.670920E+00,-5.088604E-01,2.021627E+02,1.565821E+00,-1.004074E-01,6.068445E+02,1.519707E+00,1.345203E-01,1.301796E+03
1.706547E+00,5.448503E-01,1.804926E+02,1.683478E+00,-4.377909E-01,3.794828E+02,1.663592E+00,3.113204E-01,2.167367E+02,1.682091E+00,-5.160695E-01,2.025590E+02,1.589658E+00,-1.061038E-01,6.081184E+02,1.533725E+00,1.320547E-01,1.306848E+03
1.719401E+00,5.475311E-01,1.808260E+02,1.697363E+00,-4.470637E-01,3.804699E+02,1.677890E+00,3.110117E-01,2.175290E+02,1.699033E+00,-5.249215E-01,2.031126E+02,1.593012E+00,-1.094461E-01,6.096512E+02,1.544872E+00,1.276482E-01,1.310256E+03
1.732471E+00,5.480476E-01,1.812423E+02,1.710714E+00,-4.541145E-01,3.810171E+02,1.689882E+00,3.110751E-01,2.179871E+02,1.716927E+00,-5.351367E-01,2.034349E+02,1.608841E+00,-1.164389E-01,6.111236E+02,1.559457E+00,1.238322E-01,1.313153E+03
1.745713E+00,5.533321E-01,1.817433E+02,1.722423E+00,-4.635036E-01,3.818575E+02,1.703473E+00,3.093518E-01,2.186294E+02,1.731314E+00,-5.426087E-01,2.038770E+02,1.624763E+00,-1.216898E-01,6.126463E+02,1.570562E+00,1.206342E-01,1.317757E+03
1.762131E+00,5.557901E-01,1.820792E+02,1.735418E+00,-4.730512E-01,3.822805E+02,1.715396E+00,3.080874E-01,2.192147E+02,1.743510E+00,-5.505309E-01,2.040594E+02,1.638651E+00,-1.273144E-01,6.142106E+02,1.582462E+00,1.166870E-01,1.321971E+03
1.772232E+00,5.574380E-01,1.822554E+02,1.749729E+00,-4.811485E-01,3.832992E+02,1.727854E+00,3.067067E-01,2.199079E+02,1.756264E+00,-5.607692E-01,2.044923E+02,1.655442E+00,-1.334944E-01,6.155541E+02,1.602656E+00,1.122636E-01,1.325369E+03
1.789399E+00,5.597482E-01,1.826943E+02,1.762177E+00,-4.883430E-01,3.839468E+02,1.741985E+00,3.049453E-01,2.202715E+02,1.763133E+00,-5.682560E-01,2.045780E+02,1.664488E+00,-1.398073E-01,6.169313E+02,1.611851E+00,1.106551E-01,1.329934E+03
1.802086E+00,5.590088E-01,1.831126E+02,1.776089E+00,-4.965883E-01,3.848860E+02,1.755309E+00,3.038606E-01,2.209569E+02,1.780327E+00,-5.773394E-01,2.052545E+02,1.669612E+00,-1.449759E-01,6.184345E+02,1.622165E+00,1.089429E-01,1.331673E+03
1.813516E+00,5.610554E-01,1.834922E+02,1.787312E+00,-5.070598E-01,3.853762E+02,1.769886E+00,3.023002E-01,2.214639E+02,1.793755E+00,-5.869235E-01,2.053244E+02,1.693463E+00,-1.512318E-01,6.198009E+02,1.635438E+00,1.057788E-01,1.335908E+03
1.828032E+00,5.622126E-01,1.837498E+02,1.800720E+00,-5.158929E-01,3.860240E+02,1.781632E+00,3.022156E-01,2.222265E+02,1.804724E+00,-5.948015E-01,2.058871E+02,1.706330E+00,-1.552582E-01,6.212100E+02,1.653953E+00,1.008707E-01,1.340445E+03
1.839652E+00,5.673728E-01,1.839690E+02,1.816466E+00,-5.237005E-01,3.868464E+02,1.792805E+00,3.011774E-01,2.225505E+02,1.816381E+00,-6.033338E-01,2.060104E+02,1.713581E+00,-1.584421E-01,6.226451E+02,1.664213E+00,9.711818E-02,1.344483E+03
1.848504E+00,5.683286E-01,1.846970E+02,1.827685E+00,-5.315124E-01,3.874739E+02,1.808959E+00,2.986739E-01,2.232731E+02,1.830963E+00,-6.122300E-01,2.065113E+02,1.726642E+00,-1.666510E-01,6.239940E+02,1.675192E+00,9.450223E-02,1.347832E+03
1.860074E+00,5.692758E-01,1.849489E+02,1.840663E+00,-5.412693E-01,3.883373E+02,1.821580E+00,2.974412E-01,2.235407E+02,1.846446E+00,-6.213786E-01,2.067019E+02,1.739409E+00,-1.728753E-01,6.252229E+02,1.688768E+00,9.118150E-02,1.349646E+03
1.877632E+00,5.735595E-01,1.853045E+02,1.852141E+00,-5.487979E-01,3.887496E+02,1.833014E+00,2.964537E-01,2.243738E+02,1.856627E+00,-6.309500E-01,2.071829E+02,1.749499E+00,-1.793191E-01,6.266373E+02,1.700793E+00,8.703535E-02,1.353472E+03
1.888832E+00,5.737160E-01,1.858291E+02,1.866899E+00,-5.584893E-01,3.896538E+02,1.847266E+00,2.942272E-01,2.248477E+02,1.872675E+00,-6.384095E-01,2.074282E+02,1.765776E+00,-1.849564E-01,6.279926E+02,1.716822E+00,8.613162E-02,1.358865E+03
1.901885E+00,5.748346E-01,1.859743E+02,1.879831E+00,-5.674513E-01,3.900822E+02,1.860867E+00,2.919563E-01,2.254372E+02,1.883991E+00,-6.475833E-01,2.078609E+02,1.783903E+00,-1.917550E-01,6.290673E+02,1.731642E+00,8.224156E-02,1.362049E+03
1.916266E+00,5.757775E-01,1.862140E+02,1.892112E+00,-5.766501E-01,3.910188E+02,1.873232E+00,2.908970E-01,2.258070E+02,1.897245E+00,-6.557685E-01,2.080511E+02,1.790319E+00,-1.981207E-01,6.304639E+02,1.739638E+00,7.707527E-02,1.364776E+03
1.931139E+00,5.781562E-01,1.865369E+02,1.906188E+00,-5.859672E-01,3.914554E+02,1.885881E+00,2.904783E-01,2.265329E+02,1.910765E+00,-6.651674E-01,2.084436E+02,1.806479E+00,-2.015411E-01,6.317376E+02,1.756345E+00,7.120420E-02,1.367742E+03
1.943553E+00,5.809228E-01,1.872137E+02,1.918473E+00,-5.942907E-01,3.922798E+02,1.898377E+00,2.892710E-01,2.269123E+02,1.925092E+00,-6.749514E-01,2.086885E+02,1.821213E+00,-2.077653E-01,6.329830E+02,1.766612E+00,7.025391E-02,1.371350E+03
1.958473E+00,5.817071E-01,1.872615E+02,1.931462E+00,-6.016079E-01,3.926958E+02,1.912577E+00,2.875160E-01,2.276090E+02,1.934988E+00,-6.831176E-01,2.090803E+02,1.830640E+00,-2.129909E-01,6.342476E+02,1.779204E+00,6.583685E-02,1.376155E+03
1.973091E+00,5.830293E-01,1.876706E+02,1.943923E+00,-6.103944E-01,3.935402E+02,1.925674E+00,2.850632E-01,2.279312E+02,1.948562E+00,-6.917319E-01,2.092650E+02,1.843981E+00,-2.175852E-01,6.355348E+02,1.795187E+00,6.031499E-02,1.377857E+03
1.988266E+00,5.851144E-01,1.879875E+02,1.957296E+00,-6.218406E-01,3.939769E+02,1.937580E+00,2.847164E-01,2.286406E+02,1.956198E+00,-7.005019E-01,2.095256E+02,1.855664E+00,-2.246350E-01,6.369068E+02,1.805372E+00,5.701331E-02,1.381708E+03
1.993196E+00,5.865073E-01,1.883982E+02,1.970960E+00,-6.300140E-01,3.948131E+02,1.951824E+00,2.817731E-01,2.289209E+02,1.972082E+00,-7.112997E-01,2.098584E+02,1.869993E+00,-2.300084E-01,6.380461E+02,1.816814E+00,5.202057E-02,1.383924E+03
2.009151E+00,5.877438E-01,1.887102E+02,1.981915E+00,-6.389633E-01,3.951007E+02,1.965729E+00,2.816378E-01,2.296640E+02,1.986039E+00,-7.204862E-01,2.102221E+02,1.884166E+00,-2.359561E-01,6.392397E+02,1.831928E+00,4.687333E-02,1.388024E+03
2.021405E+00,5.914190E-01,1.889973E+02,1.997097E+00,-6.483904E-01,3.959304E+02,1.981627E+00,2.798765E-01,2.300632E+02,2.006428E+00,-7.269317E-01,2.105652E+02,1.895181E+00,-2.417222E-01,6.404597E+02,1.849592E+00,4.632516E-02,1.392375E+03
2.035446E+00,5.921519E-01,1.892095E+02,2.010079E+00,-6.573841E-01,3.964354E+02,1.992957E+00,2.783393E-01,2.306370E+02,2.021123E+00,-7.366778E-01,2.108383E+02,1.910484E+00,-2.469795E-01,6.415792E+02,1.857437E+00,4.326899E-02,1.395051E+03
2.047599E+00,5.931526E-01,1.895805E+02,2.024410E+00,-6.669846E-01,3.970501E+02,2.003412E+00,2.768824E-01,2.309895E+02,2.034116E+00,-7.458579E-01,2.112674E+02,1.923321E+00,-2.541390E-01,6.427405E+02,1.865997E+00,3.529204E-02,1.397473E+03
2.061502E+00,5.936177E-01,1.898116E+02,2.036201E+00,-6.756760E-01,3.975825E+02,2.015290E+00,2.759922E-01,2.317386E+02,2.039446E+00,-7.557828E-01,2.113243E+02,1.933180E+00,-2.624050E-01,6.438861E+02,1.882172E+00,3.317981E-02,1.400369E+03
2.074801E+00,5.977107E-01,1.903056E+02,2.049712E+00,-6.849339E-01,3.982366E+02,2.030375E+00,2.735522E-01,2.319870E+02,2.056921E+00,-7.666311E-01,2.118358E+02,1.948824E+00,-2.656142E-01,6.450645E+02,1.894227E+00,3.504653E-02,1.403593E+03
2.086505E+00,5.983000E-01,1.906486E+02,2.061225E+00,-6.936887E-01,3.986593E+02,2.041264E+00,2.733851E-01,2.326153E+02,2.065980E+00,-7.746249E-01,2.118080E+02,1.962482E+00,-2.711418E-01,6.464644E+02,1.909803E+00,2.579758E-02,1.407901E+03
2.101411E+00,6.009616E-01,1.906517E+02,2.076841E+00,-7.026888E-01,3.991683E+02,2.054752E+00,2.721778E-01,2.328558E+02,2.080917E+00,-7.839271E-01,2.123974E+02,1.972680E+00,-2.764771E-01,6.473103E+02,1.921299E+00,2.681137E-02,1.409764E+03
2.112604E+00,6.026353E-01,1.910169E+02,2.088546E+00,-7.102893E-01,3.998540E+02,2.070473E+00,2.685198E-01,2.335425E+02,2.095335E+00,-7.918871E-01,2.123761E+02,1.983531E+00,-2.853617E-01,6.484858E+02,1.935301E+00,1.841535E-02,1.412715E+03
2.123014E+00,6.038525E-01,1.912864E+02,2.101115E+00,-7.199870E-01,4.003494E+02,2.081976E+00,2.677184E-01,2.338505E+02,2.105290E+00,-8.034928E-01,2.128630E+02,1.999101E+00,-2.901059E-01,6.500353E+02,1.950622E+00,1.412105E-02,1.414413E+03
2.130832E+00,6.053290E-01,1.918147E+02,2.114978E+00,-7.304331E-01,4.010566E+02,2.093698E+00,2.669191E-01,2.344525E+02,2.124390E+00,-8.119556E-01,2.130027E+02,2.008033E+00,-2.964843E-01,6.510621E+02,1.958224E+00,1.038126E-02,1.418244E+03
2.143725E+00,6.057426E-01,1.920357E+02,2.128959E+00,-7.379554E-01,4.014514E+02,2.107080E+00,2.663440E-01,2.348297E+02,2.133221E+00,-8.205321E-01,2.133971E+02,2.019285E+00,-3.019611E-01,6.518529E+02,1.975051E+00,4.031864E-03,1.422013E+03
2.160353E+00,6.079519E-01,1.922099E+02,2.141204E+00,-7.479956E-01,4.022399E+02,2.119999E+00,2.650606E-01,2.354613E+02,2.147605E+00,-8.301940E-01,2.134090E+02,2.038923E+00,-3.084810E-01,6.533051E+02,1.993300E+00,-1.798994E-04,1.424671E+03
2.177894E+00,6.114964E-01,1.925756E+02,2.155152E+00,-7.571901E-01,4.025052E+02,2.132533E+00,2.626078E-01,2.357194E+02,2.160568E+00,-8.402009E-01,2.138291E+02,2.051956E+00,-3.135778E-01,6.540118E+02,2.001102E+00,-3.305917E-03,1.427135E+03
2.192398E+00,6.124586E-01,1.930510E+02,2.168525E+00,-7.652663E-01,4.033799E+02,2.147807E+00,2.613370E-01,2.365556E+02,2.175547E+00,-8.493053E-01,2.139096E+02,2.061058E+00,-3.221351E-01,6.551962E+02,2.015475E+00,-5.966312E-03,1.429819E+03
2.205273E+00,6.139372E-01,1.932323E+02,2.180081E+00,-7.746152E-01,4.034710E+02,2.162318E+00,2.598928E-01,2.367908E+02,2.183104E+00,-8.583509E-01,2.143413E+02,2.077754E+00,-3.257877E-01,6.563854E+02,2.027785E+00,-1.264587E-02,1.433824E+03
2.220744E+00,6.174281E-01,1.936883E+02,2.193012E+00,-7.850042E-01,4.042583E+02,2.174789E+00,2.581421E-01,2.374088E+02,2.198474E+00,-8.678571E-01,2.143469E+02,2.092509E+00,-3.309943E-01,6.572979E+02,2.040323E+00,-1.657826E-02,1.437190E+03
2.233093E+00,6.175460E-01,1.938289E+02,2.206956E+00,-7.944567E-01,4.045588E+02,2.181523E+00,2.580279E-01,2.376752E+02,2.211931E+00,-8.783605E-01,2.145937E+02,2.104065E+00,-3.436688E-01,6.582229E+02,2.058642E+00,-1.790952E-02,1.438929E+03
2.244464E+00,6.188532E-01,1.941191E+02,2.218065E+00,-8.028500E-01,4.052802E+02,2.202299E+00,2.558712E-01,2.383563E+02,2.225348E+00,-8.876879E-01,2.147744E+02,2.118809E+00,-3.504145E-01,6.593979E+02,2.069779E+00,-2.341867E-02,1.440848E+03
2.257641E+00,6.200383E-01,1.942354E+02,2.231928E+00,-8.122243E-01,4.056018E+02,2.215854E+00,2.534396E-01,2.385410E+02,2.237772E+00,-8.963737E-01,2.151208E+02,2.130619E+00,-3.558407E-01,6.602925E+02,2.076785E+00,-2.845163E-02,1.444470E+03
2.272803E+00,6.211890E-01,1.948792E+02,2.245457E+00,-8.212772E-01,4.062543E+02,2.227991E+00,2.524775E-01,2.392678E+02,2.253370E+00,-9.059578E-01,2.153820E+02,2.144206E+00,-3.617356E-01,6.612608E+02,2.093890E+00,-3.526452E-02,1.448379E+03
2.283421E+00,6.238442E-01,1.952363E+02,2.258584E+00,-8.318058E-01,4.064653E+02,2.240103E+00,2.508261E-01,2.395574E+02,2.265008E+00,-9.153946E-01,2.154134E+02,2.156234E+00,-3.707363E-01,6.624790E+02,2.105461E+00,-3.927522E-02,1.450542E+03
2.298141E+00,6.242492E-01,1.954766E+02,2.272276E+00,-8.419559E-01,4.073269E+02,2.250683E+00,2.492762E-01,2.401302E+02,2.276860E+00,-9.254415E-01,2.158039E+02,2.168235E+00,-3.759429E-01,6.636810E+02,2.118512E+00,-4.251765E-02,1.452508E+03
2.309406E+00,6.263364E-01,1.955034E+02,2.283753E+00,-8.525099E-01,4.075654E+02,2.260400E+00,2.476502E-01,2.403935E+02,2.290059E+00,-9.350529E-01,2.159050E+02,2.182679E+00,-3.812656E-01,6.645591E+02,2.134456E+00,-4.585743E-02,1.455470E+03
2.323404E+00,6.286765E-01,1.959130E+02,2.298058E+00,-8.623302E-01,4.082381E+02,2.273482E+00,2.462060E-01,2.409892E+02,2.302826E+00,-9.432381E-01,2.161775E+02,2.194692E+00,-3.863223E-01,6.652636E+02,2.141698E+00,-4.988082E-02,1.457550E+03
