CD1_Ed_prc,CD1_Gnorm_fe_fp_MPa,CD2_Ed_prc,CD2_Gnorm_fe_fp_MPa,CD3_Ed_prc,CD3_Gnorm_fe_fp_MPa,CD4_Ed_prc,CD4_Gnorm_fe_fp_MPa,CD5_Ed_prc,CD5_Gnorm_fe_fp_MPa,CD6_Ed_prc,CD6_Gnorm_fe_fp_MPa,CU1_Ed_prc,CU1_Gnorm_fe_fp_MPa,CU2_Ed_prc,CU2_Gnorm_fe_fp_MPa,CU3_Ed_prc,CU3_Gnorm_fe_fp_MPa,CU4_Ed_prc,CU4_Gnorm_fe_fp_MPa,CU5_Ed_prc,CU5_Gnorm_fe_fp_MPa,CU6_Ed_prc,CU6_Gnorm_fe_fp_MPa,CU7_Ed_prc,CU7_Gnorm_fe_fp_MPa
3.059071E+01,-6.877029E-02,3.517741E+01,-7.078104E-02,3.248731E+01,-8.208546E-02,3.453680E+01,-1.219876E-01,3.388121E+01,-4.105567E-02,3.396835E+01,-1.058765E-01,3.067342E+01,1.553011E-02,3.037591E+01,-3.696069E-03,3.067775E+01,1.527485E-01,3.099315E+01,-1.210678E-01,3.078560E+01,1.023729E-01,3.269904E+01,1.287869E-01,3.073770E+01,-8.267755E-02
3.061389E+01,-6.826043E-02,3.520106E+01,-8.684366E-02,3.251018E+01,-3.962139E-02,3.455923E+01,-3.162135E-02,3.390454E+01,-8.124605E-02,3.399329E+01,-8.697450E-02,3.069458E+01,4.974016E-02,3.039684E+01,2.452557E-02,3.069868E+01,1.266587E-01,3.101583E+01,-1.554077E-01,3.081012E+01,1.819596E-01,3.272128E+01,1.191146E-01,3.076232E+01,-7.598642E-02
3.063608E+01,-5.268523E-02,3.522390E+01,-2.182073E-02,3.253268E+01,-9.064313E-02,3.458272E+01,-8.247428E-02,3.392781E+01,-6.063011E-02,3.401586E+01,-6.130041E-02,3.071650E+01,3.812944E-02,3.041828E+01,2.363524E-02,3.072015E+01,1.530940E-01,3.103744E+01,-9.157470E-02,3.083466E+01,2.093798E-01,3.274421E+01,1.564359E-01,3.078777E+01,-2.495242E-02
3.065909E+01,-1.094562E-02,3.524686E+01,2.014832E-02,3.255521E+01,-5.019839E-02,3.460613E+01,-7.342420E-02,3.395078E+01,-7.390529E-02,3.403907E+01,-7.834051E-02,3.073797E+01,-2.477857E-02,3.043977E+01,4.127696E-02,3.074117E+01,1.512731E-01,3.105876E+01,-1.154502E-01,3.085861E+01,1.278311E-01,3.276652E+01,1.461091E-01,3.081206E+01,-2.825090E-02
3.068133E+01,-4.585042E-02,3.526990E+01,3.245193E-02,3.257835E+01,-5.770058E-02,3.462949E+01,2.470504E-02,3.397386E+01,-5.581409E-02,3.406225E+01,-1.078740E-01,3.075959E+01,9.423056E-02,3.046107E+01,-4.538802E-03,3.076235E+01,1.523549E-01,3.107978E+01,-1.392040E-01,3.088203E+01,1.238174E-01,3.278918E+01,1.142447E-01,3.083658E+01,-8.192366E-02
3.070300E+01,-4.816197E-02,3.529321E+01,7.627151E-03,3.260138E+01,-3.911014E-02,3.465212E+01,-5.046604E-02,3.399673E+01,-6.161584E-02,3.408699E+01,-8.415862E-02,3.078115E+01,1.102764E-01,3.048286E+01,-1.786291E-02,3.078326E+01,2.284839E-01,3.110094E+01,-1.120527E-01,3.090515E+01,8.554080E-02,3.281167E+01,7.367888E-02,3.086121E+01,-1.116807E-01
3.072451E+01,-6.197711E-02,3.531679E+01,4.909649E-02,3.262396E+01,-5.659436E-02,3.467528E+01,-5.547876E-02,3.401943E+01,-6.001432E-02,3.411071E+01,-7.114035E-02,3.080299E+01,1.098364E-01,3.050412E+01,5.657798E-03,3.080468E+01,2.466922E-01,3.112264E+01,-9.821670E-02,3.092864E+01,1.250788E-01,3.283416E+01,2.264229E-01,3.088730E+01,-5.779951E-02
3.074718E+01,-7.182614E-02,3.534011E+01,-2.083896E-02,3.264673E+01,-6.399538E-02,3.469850E+01,-6.941671E-02,3.404324E+01,7.268148E-03,3.413334E+01,-1.268383E-01,3.082516E+01,1.383426E-01,3.052589E+01,4.695585E-03,3.082574E+01,1.954887E-01,3.114501E+01,-7.172759E-02,3.095182E+01,8.585806E-02,3.285633E+01,1.651530E-01,3.091430E+01,-3.738334E-03
3.077011E+01,-6.943643E-02,3.536342E+01,-2.459964E-02,3.266933E+01,-6.123025E-02,3.472186E+01,1.412596E-02,3.406714E+01,1.882461E-02,3.415552E+01,-1.361398E-01,3.084676E+01,2.312187E-01,3.054736E+01,1.008141E-02,3.084673E+01,1.549794E-01,3.116581E+01,-7.458311E-05,3.097511E+01,9.030666E-02,3.287907E+01,1.984536E-01,3.093878E+01,-4.707636E-02
3.079157E+01,-3.693037E-02,3.538662E+01,-3.866496E-02,3.269230E+01,-1.557375E-02,3.474431E+01,-1.131207E-02,3.409084E+01,-4.196408E-02,3.417872E+01,-7.432111E-02,3.086767E+01,2.990408E-01,3.056893E+01,2.109926E-02,3.086769E+01,1.282453E-01,3.118717E+01,5.327431E-03,3.099788E+01,1.419741E-01,3.290130E+01,2.169999E-01,3.096494E+01,-5.696336E-02
3.081441E+01,-4.687905E-02,3.541021E+01,8.156897E-03,3.271465E+01,-6.539859E-02,3.476778E+01,1.443793E-02,3.411368E+01,-5.440567E-02,3.420231E+01,-1.326919E-01,3.088946E+01,1.705781E-01,3.059040E+01,5.894639E-02,3.088910E+01,1.181038E-01,3.120890E+01,4.386448E-02,3.101972E+01,1.203546E-01,3.292355E+01,1.991796E-01,3.099269E+01,-7.501428E-02
3.083658E+01,-4.220908E-02,3.543368E+01,-1.534653E-02,3.273710E+01,-9.817405E-02,3.479132E+01,-5.287284E-02,3.413686E+01,-7.524433E-02,3.422484E+01,-1.088762E-01,3.091184E+01,2.172694E-01,3.061209E+01,2.002718E-03,3.091065E+01,1.833107E-01,3.122914E+01,9.177354E-03,3.104139E+01,8.331461E-02,3.294551E+01,2.395943E-01,3.101970E+01,-5.257235E-03
3.085877E+01,-6.681792E-02,3.545705E+01,-4.902779E-02,3.276046E+01,-5.564770E-02,3.481392E+01,2.576992E-02,3.416060E+01,-4.799237E-02,3.424826E+01,-8.662402E-02,3.093349E+01,2.355526E-01,3.063344E+01,-3.066164E-02,3.093128E+01,1.393890E-01,3.124985E+01,-6.282194E-02,3.106321E+01,1.097620E-01,3.296798E+01,2.316059E-01,3.104607E+01,-2.130358E-02
3.088135E+01,-5.319314E-02,3.548049E+01,-3.888042E-02,3.278328E+01,-3.109868E-02,3.483733E+01,4.688449E-03,3.418432E+01,-3.993291E-02,3.427142E+01,-8.244513E-02,3.095574E+01,2.495015E-01,3.065503E+01,-2.989546E-02,3.095269E+01,1.962125E-01,3.127131E+01,2.341894E-03,3.108524E+01,1.612967E-01,3.299039E+01,2.662980E-01,3.107216E+01,-6.343537E-02
3.090322E+01,-3.714353E-02,3.550372E+01,-7.516331E-02,3.280552E+01,-1.205977E-02,3.486081E+01,-4.340433E-02,3.420738E+01,-7.594282E-02,3.429500E+01,-1.031067E-01,3.097738E+01,2.157565E-01,3.067665E+01,7.117783E-03,3.097368E+01,1.704721E-01,3.129260E+01,-1.214612E-03,3.110777E+01,1.888980E-01,3.301257E+01,2.510982E-01,3.109845E+01,-6.596490E-02
3.092678E+01,-1.624916E-02,3.552688E+01,-1.058253E-01,3.282810E+01,-3.672323E-02,3.488378E+01,-9.790777E-03,3.423153E+01,-9.578886E-02,3.431799E+01,-1.075722E-01,3.099936E+01,1.753265E-01,3.069810E+01,1.024932E-02,3.099506E+01,1.647419E-01,3.131475E+01,-7.519885E-02,3.113006E+01,1.458114E-01,3.303454E+01,2.446955E-01,3.112521E+01,-6.296839E-02
3.095080E+01,-7.529410E-03,3.555059E+01,-1.482798E-01,3.285080E+01,-8.290718E-02,3.490659E+01,-5.073539E-02,3.425468E+01,-7.958093E-02,3.434154E+01,-1.465420E-01,3.102134E+01,1.685135E-01,3.071958E+01,3.824235E-02,3.101598E+01,1.488014E-01,3.133702E+01,-9.302765E-02,3.115093E+01,1.417605E-01,3.305679E+01,2.502597E-01,3.115091E+01,-2.670297E-02
3.097333E+01,3.187260E-02,3.557408E+01,-8.962826E-02,3.287294E+01,-3.647783E-02,3.492947E+01,-2.054907E-02,3.427758E+01,-1.431312E-01,3.436423E+01,-9.173307E-02,3.104337E+01,1.461353E-01,3.074074E+01,4.903252E-02,3.103682E+01,1.733138E-01,3.135832E+01,-8.505467E-02,3.117262E+01,1.642074E-01,3.307944E+01,2.290042E-01,3.117582E+01,-5.455835E-02
3.099461E+01,-3.283117E-02,3.559738E+01,-8.057512E-02,3.289610E+01,-4.998457E-02,3.495239E+01,-2.606004E-02,3.430114E+01,-1.450327E-01,3.438766E+01,-5.388777E-02,3.106537E+01,1.067257E-01,3.076194E+01,8.570109E-02,3.105802E+01,1.889291E-01,3.138098E+01,-1.680605E-01,3.119333E+01,2.556432E-01,3.310138E+01,2.536400E-01,3.120302E+01,-2.603314E-02
3.101737E+01,5.241285E-02,3.562105E+01,-4.684772E-02,3.291816E+01,-3.413043E-02,3.497555E+01,-1.013105E-02,3.432529E+01,-5.849626E-02,3.441118E+01,-1.000832E-01,3.108738E+01,6.462719E-02,3.078332E+01,9.200268E-02,3.107911E+01,2.457838E-01,3.140274E+01,-1.730915E-01,3.121428E+01,1.855791E-01,3.312365E+01,1.522213E-01,3.122846E+01,-3.467801E-02
3.103870E+01,5.025614E-02,3.564410E+01,-5.957672E-02,3.294117E+01,-4.059308E-02,3.499861E+01,-1.967203E-02,3.434773E+01,-5.760500E-02,3.443432E+01,-9.085942E-02,3.110984E+01,1.542573E-01,3.080491E+01,5.805301E-02,3.109986E+01,2.485507E-01,3.142318E+01,-2.538489E-01,3.123612E+01,2.181330E-01,3.314567E+01,2.224197E-01,3.125108E+01,-3.616427E-02
3.106120E+01,7.622086E-02,3.566757E+01,-2.394348E-02,3.296376E+01,1.644154E-02,3.502234E+01,4.460496E-02,3.437106E+01,-3.350323E-02,3.445798E+01,-1.351980E-01,3.113093E+01,1.164534E-01,3.082644E+01,1.085770E-01,3.112034E+01,2.545124E-01,3.144255E+01,-2.081334E-01,3.125831E+01,1.860312E-01,3.316787E+01,1.319587E-01,3.127297E+01,-4.119333E-02
3.108350E+01,4.742382E-02,3.569087E+01,-2.863422E-02,3.298577E+01,-1.538099E-02,3.504563E+01,4.154925E-02,3.439400E+01,-6.498510E-02,3.448129E+01,-9.726762E-02,3.115298E+01,9.890510E-02,3.084811E+01,8.834782E-02,3.114156E+01,2.129763E-01,3.146369E+01,-1.553848E-01,3.127979E+01,2.570195E-01,3.318948E+01,1.815772E-01,3.129627E+01,-2.197849E-03
3.110528E+01,4.563139E-02,3.571405E+01,-1.705756E-02,3.300877E+01,-5.890358E-02,3.506874E+01,5.989951E-03,3.441700E+01,-8.756655E-02,3.450533E+01,-5.829319E-02,3.117497E+01,1.075591E-01,3.086902E+01,9.922739E-02,3.116243E+01,2.254115E-01,3.148172E+01,-1.719007E-01,3.130085E+01,1.726365E-01,3.321175E+01,1.690954E-01,3.131891E+01,-3.298971E-02
3.112912E+01,-2.777732E-03,3.573761E+01,-2.260382E-02,3.303129E+01,-1.023373E-01,3.509161E+01,2.316731E-02,3.444048E+01,1.304739E-02,3.452877E+01,-7.563467E-02,3.119716E+01,5.717107E-02,3.089007E+01,6.458464E-02,3.118345E+01,1.873094E-01,3.150190E+01,-1.510918E-01,3.132207E+01,1.430833E-01,3.323415E+01,1.078471E-01,3.134036E+01,1.976978E-02
3.115139E+01,-7.695645E-03,3.576114E+01,2.150916E-03,3.305413E+01,-7.759615E-02,3.511533E+01,-2.200259E-02,3.446296E+01,1.779614E-02,3.455292E+01,-1.091590E-01,3.121855E+01,5.188823E-02,3.091120E+01,9.259668E-02,3.120441E+01,2.005662E-01,3.152408E+01,-1.413350E-01,3.134255E+01,2.153904E-01,3.325680E+01,7.879782E-02,3.136029E+01,-2.473392E-02
3.117268E+01,7.619249E-03,3.578412E+01,2.308414E-02,3.307702E+01,-4.147129E-02,3.513899E+01,1.071330E-03,3.448686E+01,-1.213303E-02,3.457620E+01,-1.040566E-01,3.124069E+01,2.506029E-02,3.093226E+01,8.786826E-02,3.122549E+01,1.769575E-01,3.154345E+01,-1.392804E-01,3.136437E+01,2.102758E-01,3.327905E+01,5.957403E-02,3.138015E+01,2.082853E-02
3.119488E+01,-2.261055E-02,3.580718E+01,-1.516789E-02,3.309984E+01,-5.884860E-02,3.516229E+01,4.221648E-02,3.450988E+01,9.307808E-03,3.459952E+01,-3.214098E-02,3.126206E+01,8.211660E-02,3.095355E+01,6.088971E-02,3.124681E+01,2.348170E-01,3.156254E+01,-1.076882E-01,3.138543E+01,1.652578E-01,3.330105E+01,2.140405E-01,3.140032E+01,1.269647E-02
3.121720E+01,-3.116546E-02,3.583039E+01,3.126794E-02,3.312215E+01,-6.769862E-02,3.518516E+01,8.764645E-04,3.453224E+01,-2.519830E-02,3.462328E+01,-6.862526E-02,3.128383E+01,1.017596E-01,3.097479E+01,2.465542E-02,3.126799E+01,1.748342E-01,3.158150E+01,-9.871504E-02,3.140699E+01,4.795697E-02,3.332312E+01,1.409643E-02,3.142051E+01,-2.031236E-02
3.123951E+01,-2.353843E-02,3.585360E+01,-3.804988E-03,3.314512E+01,-7.882675E-02,3.520872E+01,-1.524740E-02,3.455479E+01,-4.313128E-02,3.464629E+01,-4.977255E-02,3.130595E+01,1.028881E-01,3.099642E+01,2.777952E-02,3.128917E+01,1.952614E-01,3.160204E+01,-1.103952E-01,3.142857E+01,1.095501E-01,3.334544E+01,9.278682E-02,3.144017E+01,-4.371004E-02
3.126207E+01,-3.202788E-02,3.587746E+01,-4.381039E-02,3.316779E+01,-1.018363E-01,3.523183E+01,1.404073E-02,3.457913E+01,-1.055166E-01,3.466898E+01,-4.919877E-02,3.132691E+01,6.379442E-02,3.101705E+01,3.775606E-02,3.131018E+01,9.533379E-02,3.162310E+01,-6.709867E-02,3.144943E+01,9.795890E-02,3.336790E+01,1.943971E-01,3.146097E+01,-1.986108E-02
3.128377E+01,-1.563298E-02,3.590066E+01,-1.363261E-02,3.319061E+01,-8.272847E-02,3.525397E+01,-6.250593E-02,3.460264E+01,-8.058095E-02,3.469233E+01,-8.465556E-03,3.134969E+01,9.170603E-02,3.103802E+01,4.044063E-02,3.133141E+01,1.296175E-01,3.164530E+01,-8.234346E-02,3.147018E+01,2.175532E-01,3.338981E+01,2.166166E-01,3.148215E+01,-1.741183E-02
3.130703E+01,-6.819995E-02,3.592419E+01,-7.912098E-02,3.321307E+01,-5.962859E-02,3.527658E+01,-4.107357E-02,3.462663E+01,-1.106938E-01,3.471552E+01,8.500399E-03,3.137143E+01,6.543793E-02,3.105916E+01,6.359508E-02,3.135252E+01,1.113590E-01,3.166480E+01,-1.185054E-01,3.149096E+01,4.807501E-02,3.341558E+01,1.395806E-01,3.150251E+01,-1.401001E-02
3.132950E+01,-3.844444E-02,3.594747E+01,-5.124998E-02,3.323562E+01,-5.392888E-02,3.529934E+01,-7.839629E-02,3.464888E+01,-7.578858E-02,3.473802E+01,-5.300739E-02,3.139284E+01,1.201114E-01,3.108063E+01,4.195159E-02,3.137380E+01,1.466928E-01,3.168763E+01,-9.292782E-02,3.151212E+01,2.400787E-01,3.343744E+01,1.380765E-01,3.152163E+01,-1.800278E-02
3.135119E+01,-6.183425E-02,3.597096E+01,-6.348862E-02,3.325825E+01,-2.675571E-02,3.532255E+01,-7.392163E-02,3.467281E+01,-1.787677E-01,3.476048E+01,-4.114502E-02,3.141446E+01,7.779520E-02,3.110231E+01,8.674853E-02,3.139482E+01,9.241683E-02,3.170829E+01,-6.726529E-02,3.153298E+01,1.799117E-01,3.345987E+01,1.520758E-01,3.154094E+01,-3.206717E-02
3.137349E+01,-1.447551E-02,3.599438E+01,-7.894502E-02,3.328027E+01,-6.777054E-03,3.534551E+01,-9.063194E-03,3.469715E+01,-1.966925E-01,3.478232E+01,-4.110052E-02,3.143675E+01,1.087765E-01,3.112340E+01,8.085168E-02,3.141603E+01,1.365019E-01,3.172562E+01,-1.108060E-01,3.155429E+01,1.090836E-01,3.348237E+01,2.471846E-01,3.156100E+01,3.607804E-02
3.139649E+01,-4.296652E-02,3.601824E+01,-9.755775E-02,3.330316E+01,-3.598674E-02,3.536769E+01,3.287473E-02,3.471964E+01,-1.564544E-01,3.480478E+01,-7.321790E-03,3.145815E+01,1.097555E-01,3.114517E+01,8.951839E-02,3.143707E+01,1.106020E-01,3.174532E+01,-1.236402E-01,3.157520E+01,1.590430E-01,3.350465E+01,2.429373E-01,3.158119E+01,1.096384E-02
3.141913E+01,8.606823E-03,3.604161E+01,-4.500486E-02,3.332586E+01,-5.688221E-02,3.539046E+01,-4.659261E-02,3.474325E+01,-7.765398E-02,3.482890E+01,-6.358458E-02,3.148015E+01,8.500924E-02,3.116635E+01,6.593174E-02,3.145796E+01,8.190607E-02,3.176561E+01,-1.131756E-01,3.159653E+01,2.108448E-01,3.352756E+01,2.004069E-01,3.160156E+01,7.748346E-03
3.144111E+01,5.330061E-02,3.606481E+01,-9.290004E-02,3.334886E+01,-5.445773E-02,3.541397E+01,-2.537402E-03,3.476601E+01,-6.451736E-02,3.485204E+01,-1.406377E-02,3.150130E+01,2.876145E-03,3.118774E+01,9.644521E-02,3.147921E+01,1.231307E-01,3.178503E+01,-5.350201E-02,3.161741E+01,3.042378E-01,3.355019E+01,2.364212E-01,3.162104E+01,-2.530989E-03
3.146360E+01,1.035839E-02,3.608779E+01,-9.581408E-02,3.337158E+01,-4.842841E-02,3.543653E+01,3.986681E-02,3.478964E+01,-3.981520E-02,3.487680E+01,-9.984726E-02,3.152251E+01,9.531766E-03,3.120851E+01,8.029247E-02,3.150042E+01,8.447255E-02,3.180381E+01,-7.922028E-02,3.163867E+01,2.744611E-01,3.357253E+01,1.982236E-01,3.164010E+01,-1.035360E-02
3.148678E+01,-8.344846E-04,3.611026E+01,-4.491242E-02,3.339411E+01,-1.369259E-02,3.545950E+01,-1.114239E-02,3.481221E+01,-5.022462E-02,3.489992E+01,-9.368848E-02,3.154439E+01,-1.674610E-04,3.122979E+01,8.612191E-02,3.152215E+01,1.778960E-01,3.182347E+01,-1.424117E-01,3.166014E+01,2.729491E-01,3.359478E+01,6.506566E-02,3.165858E+01,4.907187E-02
3.150934E+01,-2.572127E-02,3.613358E+01,-1.146123E-01,3.341591E+01,-5.710437E-02,3.548311E+01,4.682090E-02,3.483509E+01,-8.054084E-02,3.492174E+01,-6.101513E-02,3.156582E+01,7.868411E-02,3.125114E+01,7.198046E-02,3.154387E+01,1.880354E-01,3.184316E+01,-7.226034E-02,3.168145E+01,1.539670E-01,3.361790E+01,1.534450E-01,3.167673E+01,4.069343E-02
3.153195E+01,1.188164E-02,3.615648E+01,-7.499365E-02,3.343809E+01,-9.280962E-02,3.550642E+01,5.302535E-02,3.485808E+01,-4.963961E-02,3.494552E+01,-6.532649E-02,3.158722E+01,-1.498037E-02,3.127255E+01,5.222426E-02,3.156514E+01,1.547100E-01,3.186356E+01,1.424748E-02,3.170312E+01,2.721498E-01,3.363734E+01,1.444374E-01,3.169548E+01,-2.731971E-02
3.155421E+01,-2.903919E-03,3.617990E+01,-1.067119E-01,3.345984E+01,-1.031958E-01,3.552918E+01,3.083938E-02,3.488264E+01,-3.019328E-02,3.496940E+01,-5.408293E-02,3.160832E+01,-2.314786E-02,3.129342E+01,5.566792E-02,3.158685E+01,1.669479E-01,3.188297E+01,-3.947521E-02,3.172291E+01,1.401270E-01,3.366058E+01,1.247888E-01,3.171464E+01,1.952905E-02
3.157653E+01,3.170094E-02,3.620317E+01,-5.641855E-02,3.348271E+01,-7.678217E-02,3.555181E+01,-4.122479E-03,3.490441E+01,-2.954568E-03,3.499268E+01,-9.849245E-02,3.162944E+01,1.291803E-02,3.131477E+01,5.506192E-02,3.160869E+01,1.507354E-01,3.190357E+01,-1.417477E-01,3.174356E+01,1.803916E-01,3.368282E+01,1.432062E-01,3.173441E+01,-1.746711E-02
3.159772E+01,9.528922E-03,3.622616E+01,-4.421265E-02,3.350509E+01,-9.362470E-02,3.557497E+01,-1.013890E-02,3.492733E+01,-1.869881E-03,3.501640E+01,-1.022897E-01,3.165004E+01,6.576423E-02,3.133634E+01,6.370183E-02,3.163049E+01,1.106384E-01,3.192482E+01,-1.289579E-01,3.176433E+01,1.798964E-01,3.370548E+01,1.750086E-01,3.175441E+01,1.991305E-04
3.162086E+01,-2.423654E-02,3.624841E+01,-6.508162E-02,3.352737E+01,-7.620707E-02,3.559875E+01,-6.357837E-02,3.495076E+01,2.439773E-03,3.503932E+01,-6.298551E-02,3.167105E+01,4.740089E-02,3.135724E+01,-3.409024E-03,3.165315E+01,1.400424E-01,3.194550E+01,-8.255031E-02,3.178510E+01,1.901799E-01,3.372797E+01,2.422139E-01,3.177288E+01,1.864064E-02
3.164283E+01,-9.687002E-02,3.627136E+01,-1.217209E-01,3.354993E+01,-3.404311E-02,3.562192E+01,-6.430114E-02,3.497387E+01,-8.911749E-02,3.506107E+01,-5.932624E-02,3.169272E+01,3.519960E-02,3.137846E+01,4.132718E-02,3.167580E+01,1.542624E-01,3.196538E+01,-3.022305E-02,3.180598E+01,1.593131E-01,3.374972E+01,1.767262E-01,3.179067E+01,2.507366E-02
3.166567E+01,-9.320261E-02,3.629442E+01,-1.124346E-01,3.357171E+01,-7.241692E-02,3.564535E+01,-7.005452E-02,3.499848E+01,-9.317429E-02,3.508432E+01,-8.386913E-02,3.171567E+01,1.159191E-01,3.139961E+01,2.020810E-02,3.169810E+01,1.281256E-01,3.198560E+01,-6.569790E-02,3.182585E+01,2.079471E-01,3.377182E+01,1.629537E-01,3.180947E+01,-4.136790E-02
3.168851E+01,-5.178692E-02,3.631791E+01,-9.598614E-02,3.359398E+01,-7.327291E-02,3.566817E+01,-1.028222E-01,3.502167E+01,-1.346091E-01,3.510630E+01,-8.545162E-02,3.173686E+01,1.525482E-01,3.142108E+01,6.730572E-03,3.172078E+01,1.556962E-01,3.200561E+01,-5.182061E-02,3.184700E+01,1.682051E-01,3.379444E+01,2.580905E-01,3.182790E+01,-4.755963E-02
3.170896E+01,-6.024284E-02,3.634154E+01,-9.932345E-02,3.361603E+01,-2.662788E-02,3.569129E+01,-1.154562E-01,3.504446E+01,-1.160976E-01,3.512983E+01,-6.659566E-02,3.175874E+01,1.224843E-01,3.144241E+01,1.829939E-02,3.174385E+01,1.419401E-01,3.202616E+01,-5.028330E-02,3.186665E+01,2.077627E-01,3.381787E+01,2.075484E-01,3.184734E+01,-4.734125E-02
3.173161E+01,-9.195125E-02,3.636404E+01,-7.402043E-02,3.363923E+01,-3.553014E-02,3.571410E+01,-1.184855E-01,3.506851E+01,-8.221976E-02,3.515346E+01,-9.015783E-02,3.177993E+01,7.562390E-02,3.146364E+01,-2.564478E-02,3.176658E+01,1.216930E-01,3.204688E+01,-6.244494E-02,3.188703E+01,1.663934E-01,3.383937E+01,6.344263E-02,3.186654E+01,-1.288489E-02
3.175413E+01,-9.857965E-02,3.638714E+01,-5.036122E-02,3.366244E+01,-4.316332E-02,3.573734E+01,-1.427875E-01,3.509169E+01,-8.942287E-02,3.517583E+01,-5.299121E-02,3.180136E+01,2.075738E-01,3.148490E+01,-1.546353E-03,3.179006E+01,1.654513E-01,3.206645E+01,-9.052414E-02,3.190728E+01,1.988535E-01,3.386215E+01,1.328788E-01,3.188376E+01,-3.013856E-02
3.177659E+01,-6.862881E-02,3.641024E+01,-3.775575E-02,3.368565E+01,-2.506168E-02,3.576047E+01,-3.676094E-02,3.511513E+01,-1.127701E-01,3.519782E+01,-1.204657E-01,3.182364E+01,1.780345E-01,3.150707E+01,1.738067E-02,3.181321E+01,9.180531E-02,3.208695E+01,-6.188248E-02,3.192858E+01,1.299992E-01,3.388472E+01,1.540023E-01,3.190314E+01,-7.770944E-02
3.179924E+01,-8.053872E-02,3.643254E+01,-1.196873E-01,3.370783E+01,-3.663746E-02,3.578397E+01,-2.652254E-02,3.513915E+01,-1.254989E-01,3.522150E+01,-7.062433E-02,3.184497E+01,1.759787E-01,3.152734E+01,2.007981E-02,3.183667E+01,1.311786E-01,3.210570E+01,-9.383254E-03,3.194941E+01,2.014595E-01,3.390833E+01,1.473972E-01,3.192264E+01,-5.697893E-02
3.182246E+01,-8.151692E-02,3.645477E+01,-1.177167E-01,3.373080E+01,-5.963689E-02,3.580655E+01,-9.398745E-02,3.516129E+01,-1.018418E-01,3.524393E+01,-9.951928E-02,3.186746E+01,1.747869E-01,3.154815E+01,2.659558E-03,3.186033E+01,1.366561E-01,3.212476E+01,-3.441942E-02,3.196981E+01,1.967966E-01,3.393035E+01,1.426065E-01,3.194223E+01,-1.512702E-02
3.184340E+01,-4.673727E-02,3.647871E+01,-4.006384E-02,3.375283E+01,-6.211386E-02,3.582926E+01,-3.140274E-02,3.518443E+01,-1.111021E-01,3.526574E+01,-1.051564E-01,3.188986E+01,2.037554E-01,3.156944E+01,2.195558E-02,3.188361E+01,1.519714E-01,3.214468E+01,-6.610226E-02,3.198970E+01,2.091789E-01,3.395205E+01,9.081295E-02,3.196240E+01,-1.814279E-02
3.186505E+01,-5.214509E-05,3.650183E+01,-3.640035E-02,3.377524E+01,-7.354492E-02,3.585173E+01,1.258481E-02,3.520747E+01,-7.339433E-02,3.528902E+01,-8.255782E-02,3.191159E+01,2.066863E-01,3.159096E+01,-4.380023E-04,3.190731E+01,1.043300E-01,3.216450E+01,-7.723788E-02,3.201062E+01,2.035776E-01,3.397489E+01,1.112485E-01,3.198310E+01,-9.883908E-02
3.188731E+01,2.601418E-02,3.652523E+01,-9.896405E-02,3.379792E+01,1.674418E-02,3.587424E+01,-3.183533E-02,3.522993E+01,-7.039409E-02,3.531164E+01,-7.272493E-02,3.193209E+01,2.012725E-01,3.161186E+01,5.901981E-03,3.193136E+01,1.127539E-01,3.218486E+01,-1.031955E-01,3.203239E+01,1.475554E-01,3.399799E+01,1.269623E-01,3.200515E+01,-9.069377E-02
3.190912E+01,-3.517833E-02,3.654757E+01,-7.991864E-02,3.382043E+01,2.109220E-03,3.589721E+01,8.610314E-03,3.525180E+01,-4.381516E-02,3.533281E+01,-6.788019E-02,3.195439E+01,1.522211E-01,3.163361E+01,-2.106763E-03,3.195500E+01,1.249751E-01,3.220421E+01,-1.623738E-01,3.205164E+01,2.017167E-01,3.402065E+01,9.967197E-02,3.202688E+01,-3.743527E-02
3.193198E+01,-1.115298E-02,3.657005E+01,-4.372896E-02,3.384325E+01,5.340167E-03,3.591980E+01,3.025315E-02,3.527632E+01,-4.980128E-02,3.535566E+01,-1.217186E-01,3.197617E+01,1.803204E-01,3.165566E+01,2.958433E-02,3.197851E+01,1.289306E-01,3.222469E+01,-1.604113E-01,3.207320E+01,1.449562E-01,3.404141E+01,2.142755E-01,3.204956E+01,-3.902087E-02
3.195406E+01,-6.408497E-03,3.659340E+01,-3.279136E-02,3.386541E+01,2.457181E-02,3.594292E+01,4.812209E-02,3.529844E+01,-7.515610E-02,3.537934E+01,-8.182305E-02,3.199822E+01,1.365146E-01,3.167702E+01,3.646072E-02,3.200235E+01,1.043601E-01,3.224385E+01,-1.390621E-01,3.209356E+01,1.650612E-01,3.406447E+01,2.797526E-01,3.207444E+01,-5.752281E-02
3.197600E+01,6.286564E-02,3.661677E+01,-4.960479E-02,3.388759E+01,9.715262E-03,3.596569E+01,4.383186E-03,3.532106E+01,-1.054038E-01,3.540165E+01,-6.780095E-02,3.202050E+01,9.993622E-02,3.169878E+01,5.066965E-02,3.202592E+01,1.111760E-01,3.226396E+01,-1.204907E-01,3.211475E+01,7.533979E-02,3.408783E+01,1.758619E-01,3.210148E+01,-5.516864E-02
