test_id,eax_prc,evol_prc,q_kPa
CD6,15.18559,-4.674253,1420.725
CD6,15.19828,-4.676016,1420.766
CD6,15.20609,-4.676778,1420.659
CD6,15.2286,-4.679271,1421.216
CD6,15.23629,-4.680725,1420.96
CD6,15.25094,-4.682967,1420.302
CD6,15.26099,-4.684865,1419.793
CD6,15.28157,-4.685557,1419.497
CD6,15.29013,-4.687015,1419.495
CD6,15.29994,-4.689542,1418.894
CD6,15.31468,-4.691092,1418.511
CD6,15.32671,-4.691847,1417.863
CD6,15.34729,-4.695134,1418.7
CD6,15.34995,-4.693991,1418.979
CD6,15.3619,-4.698436,1418.779
CD6,15.38137,-4.699831,1417.61
CD6,15.39654,-4.701109,1417.493
CD6,15.40993,-4.702053,1418.362
CD6,15.42188,-4.702982,1419.326
CD6,15.43392,-4.705746,1419.376
CD6,15.45184,-4.707329,1417.92
CD6,15.46063,-4.711289,1417.745
CD6,15.47293,-4.713679,1418.2
CD6,15.49416,-4.713801,1418.126
CD6,15.49907,-4.715196,1417.691
CD6,15.51409,-4.716663,1416.36
CD6,15.52291,-4.71811,1417.167
CD6,15.54144,-4.721533,1417.025
CD6,15.55356,-4.721823,1416.938
CD6,15.55802,-4.723651,1416.721
CD6,15.57807,-4.723135,1415.502
CD6,15.59472,-4.725105,1416.447
CD6,15.60127,-4.72876,1416.434
CD6,15.61575,-4.729787,1416.061
CD6,15.62822,-4.730111,1415.375
CD6,15.64582,-4.734695,1414.288
CD6,15.64686,-4.733269,1414.472
CD6,15.66773,-4.737887,1415.814
CD6,15.68147,-4.738268,1415.181
CD6,15.69926,-4.73998,1413.323
CD6,15.70819,-4.740295,1413.504
CD6,15.71767,-4.74246,1413.508
CD6,15.73336,-4.744469,1414.64
CD6,15.74407,-4.745483,1414.286
CD6,15.76442,-4.747026,1412.685
CD6,15.77746,-4.748285,1412.98
CD6,15.78977,-4.751656,1413.78
CD6,15.80128,-4.753176,1414.552
CD6,15.81601,-4.754571,1413.717
CD6,15.82377,-4.757657,1413.056
CD6,15.83622,-4.757697,1412.548
CD6,15.84924,-4.760518,1412.495
CD6,15.86944,-4.76216,1412.896
CD6,15.8815,-4.763018,1412.274
CD6,15.88913,-4.763439,1411.849
CD6,15.90763,-4.767191,1411.875
CD6,15.92137,-4.770796,1412.545
CD6,15.92662,-4.771725,1412.296
CD6,15.9407,-4.773141,1411.778
CD6,15.96065,-4.774271,1410.482
CD6,15.96218,-4.776383,1411.409
CD6,15.97824,-4.777376,1412.294
CD6,15.99255,-4.779534,1411.484
CD6,16.00954,-4.779515,1409.89
CD6,16.02447,-4.782009,1409.556
CD6,16.02994,-4.78465,1410.363
CD6,16.04554,-4.785761,1411.207
CD6,16.06285,-4.787103,1410.658
CD6,16.07479,-4.788098,1409.13
CD6,16.08814,-4.790263,1408.245
CD6,16.1001,-4.792491,1409.043
CD6,16.11561,-4.793679,1409.41
CD6,16.12956,-4.794235,1409.132
CD6,16.14511,-4.796411,1408.144
CD6,16.15465,-4.797859,1408.105
CD6,16.1667,-4.799582,1408.926
CD6,16.18545,-4.801017,1409.67
CD6,16.19605,-4.802081,1408.301
CD6,16.20507,-4.802947,1408.002
CD6,16.22336,-4.806365,1407.53
CD6,16.23237,-4.807082,1407.442
CD6,16.24632,-4.809336,1408.321
CD6,16.26839,-4.810744,1407.394
CD6,16.26829,-4.811434,1406.438
CD6,16.28846,-4.813599,1406.747
CD6,16.29756,-4.815891,1408.055
CD6,16.30933,-4.816079,1407.332
CD6,16.32837,-4.818158,1406.062
CD6,16.34091,-4.819663,1405.25
CD6,16.35376,-4.822782,1405.55
CD6,16.36476,-4.82328,1407.495
CD6,16.38182,-4.825451,1406.249
CD6,16.40128,-4.826516,1404.852
CD6,16.40491,-4.827318,1405.392
CD6,16.42009,-4.831599,1406.545
CD6,16.42858,-4.833164,1406.821
CD6,16.44833,-4.835267,1406.332
CD6,16.45548,-4.836088,1405.942
CD6,16.46615,-4.837574,1404.621
CD6,16.48883,-4.840539,1405.862
CD6,16.50462,-4.839246,1405.894
CD6,16.52128,-4.843316,1406.08
CD6,16.52162,-4.84393,1404.147
CD6,16.53851,-4.844387,1405.275
CD6,16.55174,-4.847856,1406.239
CD6,16.56779,-4.848108,1406.702
CD6,16.57915,-4.850233,1405.398
CD6,16.59263,-4.852682,1403.971
CD6,16.60713,-4.854231,1403.421
CD6,16.61836,-4.855058,1404.406
CD6,16.63447,-4.856976,1404.62
CD6,16.64596,-4.856982,1401.792
CD6,16.65893,-4.859966,1400.609
CD6,16.66946,-4.861253,1401.877
CD6,16.68295,-4.862623,1403.166
CD6,16.69509,-4.863895,1402.884
CD6,16.70844,-4.866845,1401.649
CD6,16.71957,-4.867789,1400.817
CD6,16.7377,-4.869835,1401.561
CD6,16.74682,-4.870748,1401.649
CD6,16.76476,-4.873228,1401.304
CD6,16.77697,-4.874009,1399.454
CD6,16.78686,-4.875927,1399.833
CD6,16.8073,-4.87784,1399.47
CD6,16.81278,-4.879899,1401.082
CD6,16.82936,-4.880469,1400.809
CD6,16.84552,-4.882153,1399.164
CD6,16.85348,-4.8838,1399.763
CD6,16.86702,-4.885713,1401.071
CD6,16.88097,-4.887423,1401.181
CD6,16.89402,-4.888374,1399.819
CD6,16.9086,-4.889995,1398.229
CD6,16.91891,-4.891919,1398.011
CD6,16.92184,-4.892825,1399.184
CD6,16.9463,-4.895646,1398.741
CD6,16.9591,-4.893851,1398.801
CD6,16.96955,-4.897919,1398.143
CD6,16.98421,-4.89845,1397.739
CD6,17.00102,-4.900181,1398.662
CD6,17.01175,-4.902048,1399.073
CD6,17.02934,-4.903144,1397.415
CD6,17.03987,-4.904107,1396.907
CD6,17.05039,-4.905316,1398.162
CD6,17.06334,-4.906522,1398.032
CD6,17.0762,-4.908247,1398.159
CD6,17.0924,-4.910038,1397.911
CD6,17.10662,-4.911659,1397.822
CD6,17.1143,-4.91324,1398.699
CD6,17.1267,-4.915126,1399.274
CD6,17.13779,-4.915411,1397.87
CD6,17.14462,-4.9164,1397.061
CD6,17.1646,-4.919086,1396.972
CD6,17.19072,-4.918783,1396.162
CD6,17.1933,-4.919926,1397.172
CD6,17.2114,-4.922296,1396.24
CD6,17.22381,-4.922832,1395.486
CD6,17.23706,-4.924802,1395.129
CD6,17.25112,-4.926751,1395.637
CD6,17.25903,-4.927638,1396.078
CD6,17.27772,-4.931416,1394.523
CD6,17.28909,-4.932112,1393.525
CD6,17.29924,-4.931914,1393.854
CD6,17.31382,-4.932379,1394.923
CD6,17.32608,-4.934142,1394.113
CD6,17.33754,-4.935329,1393.263
CD6,17.35581,-4.937262,1392.683
CD6,17.36629,-4.938947,1392.986
CD6,17.37913,-4.941273,1393.879
CD6,17.39155,-4.942151,1393.342
CD6,17.4058,-4.943681,1392.577
CD6,17.42221,-4.944024,1391.958
CD6,17.42938,-4.944748,1392.447
CD6,17.44016,-4.946458,1392.505
CD6,17.45621,-4.948286,1392.68
CD6,17.46779,-4.948868,1392.186
CD6,17.4807,-4.951211,1390.734
CD6,17.49829,-4.951904,1391.366
CD6,17.51214,-4.953576,1392.226
CD6,17.51998,-4.955068,1392.695
CD6,17.54281,-4.957315,1391.669
CD6,17.54558,-4.956934,1391.465
CD6,17.55431,-4.959713,1392.326
CD6,17.57954,-4.960488,1392.364
CD6,17.58817,-4.961114,1391.774
CD6,17.59872,-4.963652,1390.088
CD6,17.61121,-4.964841,1391.803
CD6,17.62553,-4.965292,1391.824
CD6,17.64251,-4.966029,1392.515
CD6,17.65538,-4.966803,1391.394
CD6,17.65977,-4.967121,1390.64
CD6,17.68041,-4.967534,1390.536
CD6,17.68997,-4.972545,1391.641
CD6,17.71197,-4.972359,1390.875
CD6,17.72649,-4.974981,1389.777
CD6,17.73279,-4.976099,1389.028
CD6,17.74547,-4.976357,1388.761
CD6,17.76524,-4.978463,1389.052
CD6,17.77318,-4.981724,1389.457
CD6,17.78285,-4.980239,1388.812
CD6,17.79455,-4.982933,1387.95
CD6,17.80956,-4.983481,1389.101
CD6,17.82373,-4.984715,1389.458
CD6,17.83844,-4.987441,1388.717
CD6,17.84279,-4.989119,1387.849
CD6,17.85791,-4.990986,1387.786
CD6,17.86628,-4.991917,1389.121
CD6,17.88072,-4.991852,1389.848
CD6,17.90283,-4.994275,1388.586
CD6,17.91293,-4.995346,1386.825
CD6,17.92608,-4.996677,1387.651
CD6,17.93166,-4.996631,1388.642
CD6,17.9508,-5.001113,1388.237
CD6,17.9715,-5.001302,1387.308
CD6,17.98327,-5.003149,1387.304
CD6,17.99046,-5.003272,1387.705
CD6,18.00325,-5.004944,1387.713
CD6,18.01994,-5.006159,1387.516
CD6,18.02863,-5.007909,1386.852
CD6,18.04211,-5.009795,1385.568
CD6,18.05523,-5.010745,1386.048
CD6,18.06886,-5.013438,1386.286
CD6,18.0835,-5.013831,1386.474
CD6,18.09753,-5.015285,1385.886
CD6,18.1075,-5.014627,1384.82
CD6,18.11973,-5.017139,1384.918
CD6,18.13506,-5.018159,1386.165
CD6,18.14504,-5.021169,1384.877
CD6,18.15927,-5.021603,1384.602
CD6,18.17146,-5.022784,1383.798
CD6,18.18668,-5.024934,1384.332
CD6,18.1977,-5.025148,1384.194
CD6,18.21487,-5.027499,1384.24
CD6,18.22406,-5.028727,1382.952
CD6,18.23841,-5.027673,1382.925
CD6,18.25068,-5.031775,1383.8
CD6,18.26401,-5.031995,1384.123
CD6,18.27752,-5.033673,1382.98
CD6,18.28979,-5.033726,1381.823
CD6,18.30591,-5.035817,1381.737
CD6,18.31768,-5.03795,1383.127
CD6,18.33286,-5.037923,1382.584
CD6,18.34523,-5.039752,1381.999
CD6,18.35464,-5.040869,1380.813
CD6,18.37096,-5.04158,1382.251
CD6,18.38024,-5.041489,1382.409
CD6,18.39123,-5.043472,1383.127
CD6,18.40877,-5.044363,1381.968
CD6,18.41993,-5.044931,1381.65
CD6,18.43218,-5.046617,1381.905
CD6,18.44441,-5.04685,1382.078
CD6,18.45525,-5.049045,1381.792
CD6,18.47177,-5.049045,1381.185
CD6,18.49057,-5.050958,1380.658
CD6,18.5018,-5.049822,1380.955
CD6,18.52041,-5.049834,1382.102
CD6,18.52222,-5.050965,1381.093
CD6,18.53229,-5.051714,1380.167
CD6,18.55451,-5.053058,1380.372
CD6,18.56776,-5.053451,1380.531
CD6,18.57653,-5.053801,1380.968
CD6,18.59067,-5.053534,1379.734
CD6,18.60215,-5.054982,1379.12
CD6,18.61431,-5.056448,1379.451
CD6,18.63407,-5.055646,1379.74
CD6,18.64495,-5.056952,1380.478
CD6,18.65603,-5.057049,1379.323
CD6,18.66677,-5.057629,1378.781
CD6,18.68186,-5.058379,1378.597
CD6,18.69248,-5.060207,1379.505
CD6,18.71103,-5.060427,1378.457
CD6,18.71778,-5.060827,1378.339
CD6,18.72587,-5.061492,1377.209
CD6,18.74703,-5.061621,1377.295
CD6,18.76267,-5.06157,1378.097
CD6,18.76573,-5.061253,1379.123
CD6,18.78569,-5.063947,1377.957
CD6,18.80171,-5.06294,1376.244
CD6,18.80931,-5.062423,1376.99
CD6,18.82421,-5.061299,1378.139
CD6,18.83823,-5.062622,1377.463
CD6,18.84884,-5.063022,1376.86
CD6,18.85964,-5.062358,1377.268
CD6,18.87927,-5.062959,1378.037
CD6,18.88836,-5.063359,1378.956
CD6,18.91165,-5.064023,1377.421
CD6,18.91524,-5.064398,1377.034
CD6,18.9209,-5.065644,1377.405
CD6,18.94286,-5.064413,1378.317
CD6,18.95148,-5.06509,1378.639
CD6,18.96318,-5.066497,1378.083
CD6,18.98419,-5.065522,1376.729
CD6,18.99599,-5.067208,1376.578
CD6,19.00944,-5.066362,1376.636
CD6,19.01783,-5.069702,1376.839
CD6,19.02969,-5.068908,1375.871
CD6,19.04088,-5.070186,1374.781
CD6,19.06342,-5.069623,1374.869
CD6,19.06414,-5.070102,1376.51
CD6,19.08264,-5.071619,1375.569
CD6,19.09721,-5.071962,1375.494
CD6,19.10953,-5.071697,1373.743
CD6,19.11966,-5.074392,1375.826
CD6,19.13758,-5.073105,1375.618
CD6,19.14102,-5.074889,1375.348
CD6,19.15858,-5.075547,1373.68
CD6,19.17786,-5.076032,1374.122
CD6,19.19073,-5.077484,1374.326
CD6,19.2019,-5.0772,1374.988
CD6,19.21751,-5.078544,1374.331
CD6,19.23257,-5.078434,1371.929
CD6,19.24186,-5.079067,1372.65
CD6,19.2497,-5.078989,1373.02
CD6,19.27108,-5.081076,1373.832
CD6,19.28335,-5.081154,1373.047
CD6,19.28712,-5.081857,1372.891
CD6,19.30352,-5.081365,1373.133
CD6,19.31603,-5.082839,1373.37
CD6,19.33841,-5.083594,1374.382
CD6,19.35234,-5.083924,1373.655
CD6,19.3628,-5.085171,1372.23
CD6,19.37385,-5.085404,1372.127
CD6,19.38945,-5.087179,1372.646
CD6,19.40692,-5.086889,1373.271
CD6,19.40963,-5.087819,1372.45
CD6,19.42869,-5.088388,1370.479
CD6,19.4436,-5.090293,1370.294
CD6,19.45041,-5.090422,1371.888
CD6,19.46508,-5.092585,1371.525
CD6,19.47872,-5.0934,1370.916
CD6,19.49218,-5.094219,1370.248
CD6,19.50324,-5.09482,1370.606
CD6,19.51711,-5.097042,1371.242
CD6,19.5321,-5.095956,1372.357
CD6,19.5473,-5.098018,1370.337
CD6,19.55258,-5.099825,1370.624
CD6,19.57302,-5.098367,1371.462
CD6,19.58179,-5.097527,1371.894
CD6,19.59523,-5.101925,1371.064
CD6,19.60612,-5.101279,1370.854
CD6,19.62361,-5.103599,1370.057
CD6,19.63363,-5.105019,1371.075
CD6,19.65045,-5.106344,1371.028
CD6,19.66209,-5.108733,1370.32
CD6,19.67421,-5.109055,1369.493
CD6,19.69103,-5.111504,1369.361
CD6,19.70046,-5.112842,1369.672
CD6,19.71405,-5.112433,1369.147
CD6,19.72975,-5.114403,1369.438
CD6,19.7416,-5.115489,1368.139
CD6,19.7499,-5.117259,1368.912
CD6,19.76676,-5.118744,1369.498
CD6,19.78076,-5.119811,1370.581
CD6,19.79878,-5.120702,1368.958
CD6,19.80651,-5.120567,1368.394
CD6,19.82003,-5.120482,1368.925
CD6,19.83234,-5.12426,1369.642
CD6,19.84956,-5.124131,1369.579
CD6,19.86266,-5.126785,1367.53
CD6,19.87238,-5.128664,1366.86
CD6,19.88812,-5.130537,1367.231
CD6,19.89927,-5.128698,1367.891
CD6,19.91377,-5.131778,1368.103
CD6,19.92519,-5.133735,1367.257
CD6,19.93275,-5.132999,1366.872
CD6,19.95227,-5.134091,1366.906
CD6,19.97192,-5.136118,1366.931
CD6,19.97886,-5.138224,1366.202
CD6,19.98994,-5.138851,1364.714
CD6,20.00303,-5.138974,1365.114
CD6,20.01266,-5.142836,1365.642
CD6,20.02625,-5.142739,1366.482
CD6,20.04223,-5.143759,1365.838
CD6,20.05735,-5.145096,1365.644
CD6,20.06914,-5.146381,1365.366
CD6,20.08421,-5.148043,1365.043
CD6,20.09618,-5.1481,1365.039
CD6,20.10748,-5.148153,1365.214
CD6,20.12222,-5.150735,1363.907
CD6,20.13588,-5.152022,1364.255
CD6,20.1492,-5.152343,1366.35
CD6,20.16604,-5.153222,1365.839
CD6,20.1734,-5.155632,1364.177
CD6,20.18607,-5.155611,1363.924
CD6,20.20029,-5.158299,1364.483
CD6,20.21286,-5.159093,1364.495
CD6,20.2268,-5.162007,1365.07
CD6,20.25982,-5.162083,1363.44
CD6,20.25526,-5.162058,1363.487
CD6,20.27072,-5.165908,1363.252
CD6,20.28111,-5.167793,1363.745
CD6,20.29502,-5.170337,1364.412
CD6,20.3091,-5.171101,1362.724
CD6,20.32186,-5.172522,1362.074
CD6,20.33246,-5.173755,1362.572
CD6,20.34779,-5.176617,1363.314
CD6,20.35888,-5.177741,1362.011
CD6,20.37299,-5.177404,1361.123
CD6,20.3879,-5.181176,1360.807
CD6,20.40368,-5.181125,1361.41
CD6,20.4177,-5.184935,1360.796
CD6,20.42411,-5.186854,1360.603
CD6,20.44121,-5.188488,1358.939
CD6,20.45517,-5.187138,1359.812
CD6,20.46941,-5.190232,1360.821
CD6,20.48595,-5.192222,1360.13
CD6,20.49741,-5.192706,1359.347
CD6,20.50518,-5.194463,1359.455
CD6,20.51982,-5.196569,1359.796
CD6,20.53319,-5.199022,1360.341
CD6,20.54656,-5.198751,1360.716
CD6,20.56241,-5.200825,1359.004
CD6,20.56829,-5.201587,1358.864
CD6,20.58306,-5.202808,1359.269
CD6,20.59891,-5.202956,1360.063
CD6,20.61319,-5.204402,1360.067
CD6,20.62619,-5.208802,1358.014
CD6,20.63883,-5.209041,1357.771
CD6,20.65259,-5.211249,1358.39
CD6,20.66656,-5.209706,1359.014
CD6,20.6803,-5.21054,1357.955
CD6,20.69576,-5.21564,1356.995
CD6,20.70988,-5.213433,1357.263
CD6,20.72116,-5.216061,1358.374
CD6,20.73861,-5.216339,1358.084
CD6,20.75174,-5.219647,1357.538
CD6,20.76027,-5.220311,1356.315
CD6,20.77212,-5.223003,1357.579
CD6,20.80806,-5.22367,1357.679
CD6,20.82817,-5.226233,1357.929
CD6,20.82194,-5.226447,1356.675
CD6,20.82664,-5.223986,1356.384
CD6,20.8399,-5.233495,1356.549
CD6,20.8536,-5.229979,1356.686
CD6,20.86495,-5.234843,1356.409
CD6,20.88084,-5.233016,1356.3
CD6,20.89292,-5.237893,1356.512
CD6,20.91893,-5.237698,1356.261
CD6,20.9217,-5.23959,1356.38
CD6,20.93497,-5.241245,1355.953
CD6,20.95055,-5.242917,1354.904
CD6,20.95962,-5.242775,1354.626
CD6,20.9731,-5.245618,1355.249
CD6,20.98706,-5.248782,1355.247
CD6,20.99902,-5.247362,1353.875
CD6,21.01386,-5.249751,1353.38
CD6,21.02415,-5.251224,1353.822
CD6,21.03834,-5.251773,1354.695
CD6,21.05286,-5.255409,1354.452
CD6,21.06828,-5.256636,1353.771
CD6,21.08081,-5.256746,1352.747
CD6,21.09643,-5.258676,1353.228
CD6,21.1087,-5.258865,1353.467
CD6,21.12189,-5.261305,1353.624
CD6,21.13743,-5.262681,1352.747
CD6,21.14691,-5.264097,1351.549
CD6,21.16223,-5.265265,1352.752
CD6,21.17703,-5.267339,1354.018
CD6,21.18949,-5.267824,1353.075
CD6,21.20368,-5.26863,1351.798
CD6,21.22344,-5.27113,1351.411
CD6,21.22487,-5.272544,1351.774
CD6,21.24541,-5.274114,1352.242
CD6,21.26039,-5.277854,1351.797
CD6,21.27008,-5.278099,1350.642
CD6,21.2848,-5.278408,1350.099
CD6,21.29742,-5.28076,1351.212
CD6,21.31729,-5.280857,1351.448
CD6,21.32574,-5.283079,1351.344
CD6,21.34133,-5.283363,1350.225
CD6,21.3535,-5.284868,1349.774
CD6,21.35593,-5.287058,1350.927
CD6,21.37631,-5.288639,1351.111
CD6,21.38914,-5.291799,1350.656
CD6,21.40789,-5.293046,1350.268
CD6,21.42016,-5.294129,1350.773
CD6,21.43287,-5.295376,1351.246
CD6,21.4444,-5.297431,1351.566
CD6,21.46299,-5.29893,1350.35
CD6,21.47901,-5.302856,1349.182
CD6,21.48381,-5.302352,1349.587
CD6,21.49904,-5.303438,1350.566
CD6,21.52311,-5.307649,1349.675
CD6,21.52467,-5.305078,1349.191
CD6,21.54824,-5.308333,1348.031
CD6,21.5593,-5.310348,1347.938
CD6,21.5735,-5.312287,1348.114
CD6,21.58188,-5.312809,1347.661
CD6,21.59513,-5.316071,1347.386
CD6,21.61535,-5.31591,1347.076
CD6,21.62572,-5.317846,1347.347
CD6,21.64111,-5.321057,1347.576
CD6,21.65199,-5.322427,1347.612
CD6,21.66817,-5.323855,1346.576
CD6,21.68153,-5.324778,1346.287
CD6,21.69141,-5.327768,1347.53
CD6,21.70407,-5.32968,1347.248
CD6,21.72206,-5.330416,1345.967
CD6,21.73699,-5.332232,1344.921
CD6,21.75168,-5.333523,1344.59
CD6,21.7655,-5.336177,1345.057
CD6,21.77755,-5.336895,1345.906
CD6,21.7888,-5.339098,1344.74
CD6,21.80195,-5.342656,1343.892
CD6,21.81533,-5.34194,1344.454
CD6,21.83758,-5.344097,1344.562
CD6,21.84382,-5.345363,1343.975
CD6,21.8622,-5.347604,1343.297
CD6,21.87378,-5.349949,1343.211
CD6,21.88335,-5.349547,1342.923
CD6,21.89593,-5.353003,1343.77
CD6,21.91307,-5.352959,1343.423
CD6,21.92469,-5.355399,1342.619
CD6,21.94355,-5.356529,1342.335
CD6,21.95888,-5.358008,1342.111
CD6,21.97636,-5.359746,1342.961
CD6,21.98488,-5.361342,1342.718
CD6,22.00064,-5.363429,1340.694
CD6,22.01595,-5.36505,1340.814
CD6,22.01699,-5.366464,1341.573
CD6,22.04023,-5.366883,1341.355
CD6,22.05399,-5.369713,1341.567
CD6,22.06177,-5.371173,1340.426
CD6,22.08406,-5.37229,1340.501
CD6,22.0976,-5.372265,1340.913
CD6,22.10656,-5.377101,1341.036
CD6,22.11618,-5.37734,1339.854
CD6,22.13737,-5.380098,1338.62
CD6,22.15133,-5.380138,1339.043
CD6,22.15693,-5.381196,1339.562
CD6,22.17292,-5.382953,1338.966
CD6,22.18894,-5.384574,1338.692
CD6,22.20205,-5.387256,1338.336
CD6,22.21667,-5.388509,1339.027
CD6,22.22966,-5.388289,1339.251
CD6,22.24335,-5.391802,1339.413
CD6,22.26082,-5.393836,1338.326
CD6,22.27421,-5.394082,1337.623
CD6,22.28747,-5.397085,1337.395
CD6,22.30301,-5.398958,1337.827
CD6,22.32004,-5.398869,1337.643
CD6,22.33005,-5.40118,1336.957
CD6,22.34127,-5.402446,1336.55
CD6,22.34798,-5.402899,1336.406
CD6,22.36748,-5.406251,1337.311
CD6,22.38994,-5.406349,1336.665
CD6,22.39519,-5.409345,1336.002
CD6,22.41133,-5.410979,1336.073
CD6,22.42615,-5.413542,1337.182
CD6,22.44024,-5.414493,1337.828
CD6,22.45582,-5.416114,1337.592
CD6,22.46727,-5.418412,1336.298
CD6,22.48827,-5.418484,1336.553
CD6,22.49566,-5.420796,1337.104
CD6,22.51178,-5.423515,1337.063
CD6,22.52267,-5.425253,1337.267
CD6,22.53795,-5.426326,1335.909
CD6,22.55656,-5.427384,1336.11
CD6,22.566,-5.42927,1336.061
CD6,22.58552,-5.431763,1335.517
CD6,22.5978,-5.432339,1335.703
CD6,22.61179,-5.433935,1334.967
CD6,22.61183,-5.435336,1334.972
CD6,22.62987,-5.437429,1334.921
CD6,22.65517,-5.440038,1334.999
CD6,22.66487,-5.439437,1334.27
CD6,22.67419,-5.442525,1332.82
CD6,22.68543,-5.444468,1333.189
CD6,22.70675,-5.446851,1333.543
CD6,22.72772,-5.44762,1333.8
CD6,22.72799,-5.448879,1332.15
CD6,22.7468,-5.451095,1331.225
CD6,22.76482,-5.451353,1330.948
CD6,22.77331,-5.45384,1332.89
CD6,22.79197,-5.454047,1331.85
CD6,22.80244,-5.456172,1329.762
CD6,22.81182,-5.458549,1329.62
CD6,22.82595,-5.458974,1330.145
CD6,22.84461,-5.4621,1330.38
CD6,22.86415,-5.464433,1329.609
CD6,22.86699,-5.464433,1328.802
CD6,22.87915,-5.467011,1330.212
CD6,22.90025,-5.469859,1329.404
CD6,22.9136,-5.471028,1329.59
CD6,22.93222,-5.472875,1329.129
CD6,22.93888,-5.473792,1328.223
CD6,22.95503,-5.474812,1328.147
CD6,22.96316,-5.476084,1328.701
CD6,22.97418,-5.478721,1328.127
CD6,22.99231,-5.481155,1327.234
CD6,23.00441,-5.483822,1326.178
CD6,23.02261,-5.483597,1327.048
CD6,23.03599,-5.486173,1327.915
CD6,23.0496,-5.487589,1327.328
CD6,23.05677,-5.488241,1326.209
CD6,23.07639,-5.490165,1325.104
CD6,23.09378,-5.491452,1325.807
CD6,23.10177,-5.492872,1326.683
CD6,23.12142,-5.495191,1326.515
CD6,23.13049,-5.49687,1325.317
CD6,23.14581,-5.497858,1325.167
CD6,23.15728,-5.499376,1325.267
CD6,23.17313,-5.501553,1325.601
CD6,23.18699,-5.502353,1325.292
CD6,23.19534,-5.504679,1323.67
CD6,23.21597,-5.50723,1323.726
CD6,23.22635,-5.508011,1324.153
CD6,23.24603,-5.509865,1323.907
CD6,23.25296,-5.512339,1323.683
CD6,23.27368,-5.512468,1322.885
CD6,23.28441,-5.513856,1322.623
CD6,23.28574,-5.517634,1323.006
CD6,23.32037,-5.5181,1323.466
CD6,23.32373,-5.51912,1323.327
CD6,23.33251,-5.521298,1322.784
CD6,23.34769,-5.523016,1321.985
CD6,23.36709,-5.524559,1323.008
CD6,23.3784,-5.525812,1323.13
CD6,23.40584,-5.526974,1321.789
CD6,23.40606,-5.529203,1321.006
CD6,23.41942,-5.531264,1321.984
CD6,23.43378,-5.533614,1322.547
CD6,23.45211,-5.534854,1322.082
CD6,23.46314,-5.537593,1320.5
CD6,23.47645,-5.538807,1320.899
CD6,23.4927,-5.53961,1321.091
CD6,23.50248,-5.540507,1321.58
CD6,23.52225,-5.543633,1321.119
CD6,23.5276,-5.544401,1320.964
CD6,23.54616,-5.54464,1320.907
CD6,23.55872,-5.548412,1321.34
CD6,23.57231,-5.550266,1321.436
CD6,23.58086,-5.552416,1321.219
CD6,23.60013,-5.55172,1320.076
CD6,23.60952,-5.554478,1319.687
CD6,23.62906,-5.556383,1319.356
CD6,23.63918,-5.558571,1319.788
CD6,23.6531,-5.560406,1319.331
CD6,23.6666,-5.561936,1318.042
CD6,23.68084,-5.563176,1318.704
CD6,23.69491,-5.563972,1319.023
CD6,23.7066,-5.565367,1319.321
CD6,23.72302,-5.567807,1318.098
CD6,23.73404,-5.569397,1317.311
CD6,23.75076,-5.570741,1317.742
CD6,23.76375,-5.573395,1317.461
CD6,23.77657,-5.575985,1317.701
CD6,23.79243,-5.57676,1315.639
CD6,23.80216,-5.579408,1315.803
CD6,23.81187,-5.579429,1315.713
CD6,23.82821,-5.582309,1316.423
CD6,23.84461,-5.583833,1316.156
CD6,23.85778,-5.586726,1314.181
CD6,23.87566,-5.586333,1314.262
CD6,23.88776,-5.587346,1314.395
CD6,23.8995,-5.590117,1314.902
CD6,23.913,-5.591738,1315.277
CD6,23.92483,-5.591996,1313.759
CD6,23.93998,-5.595969,1313.979
CD6,23.95496,-5.595575,1314.086
CD6,23.96473,-5.597319,1314.092
CD6,23.97367,-5.59821,1313.949
CD6,23.98838,-5.603984,1312.866
CD6,24.00187,-5.60376,1312.73
CD6,24.02341,-5.605167,1313.638
CD6,24.03146,-5.607537,1314.426
CD6,24.0468,-5.610896,1313.065
CD6,24.06053,-5.610412,1312.126
CD6,24.07444,-5.613343,1312.086
CD6,24.08538,-5.613557,1313.107
CD6,24.10368,-5.615993,1312.287
CD6,24.11132,-5.617186,1311.317
CD6,24.12246,-5.621591,1310.355
CD6,24.1454,-5.620152,1310.836
CD6,24.15768,-5.621379,1310.938
CD6,24.16937,-5.62431,1311.247
CD6,24.1816,-5.625673,1309.684
CD6,24.19592,-5.62736,1309.817
CD6,24.20831,-5.629542,1310.099
CD6,24.21053,-5.631951,1310.926
CD6,24.23135,-5.632074,1310.169
CD6,24.24771,-5.633883,1308.171
CD6,24.25345,-5.635807,1308.727
CD6,24.27782,-5.637953,1309.115
CD6,24.28629,-5.638048,1308.935
CD6,24.30013,-5.64113,1308.045
CD6,24.3188,-5.641854,1307.21
CD6,24.32918,-5.643907,1307.965
CD6,24.34299,-5.64629,1308.559
CD6,24.35286,-5.64735,1308.727
CD6,24.37277,-5.649372,1307.733
CD6,24.3792,-5.65007,1306.495
CD6,24.39162,-5.652898,1306.733
CD6,24.4106,-5.656212,1307.434
CD6,24.41811,-5.655696,1307.954
CD6,24.43371,-5.657774,1306.381
CD6,24.44381,-5.658576,1306.024
CD6,24.46257,-5.660151,1305.937
CD6,24.47566,-5.662451,1306.653
CD6,24.48856,-5.66395,1306.117
